Xpos,Ypos,CYR61,NGFR,LOXL2,GAPDH
2745.58023520486,10336.6731790592,0,0,1,57
2752.1252552757,10133.5643294758,0,0,1,25
2834.65564848002,9892.72733306783,5,0,2,44
2821.37892196299,9804.00643604183,1,1,10,113
2823.89428395821,10129.5058389674,0,0,2,4
2822.88382352941,9676.00294117647,6,3,17,329
2860.17218104817,9471.13605082054,1,0,0,0
2828.63586956522,10310.7088509317,0,0,1,112
2837.5334272541,9488.56301229508,5,0,11,331
2818.38349954669,10128.8939256573,1,0,0,1
2823.43475964078,10310.9809825674,0,0,0,89
2840.75051546392,9323.22749140893,0,0,3,120
2973.91592067989,9638.62742209632,7,21,10,3
2890.15852130326,9800.52568922306,3,0,6,2
2893.79865395401,9415.07739764442,0,0,1,5
2940.11474379126,10222.9918264697,0,0,0,150
3033.77244868178,9815.08259558323,3,3,10,8
3004.39836289222,9502.61664392906,2,4,12,3
3066.82448153768,9977.0153912855,1,1,16,3
3175.96714229611,9597.41776846882,6,13,36,11
3087.6835594573,10145.2274541101,0,0,9,124
3136.98563106796,10076.346407767,0,0,3,1
3157.40896108533,9401.0922884684,5,5,11,5
3263.30137844612,9859.75286430362,2,1,7,12
3202.4316872428,9302.30164609053,20,19,17,738
3234.18954843409,9517.5158412236,5,4,7,13
3285.66681943171,9776.99770852429,1,3,19,8
3311.87473966082,10046.668848557,1,0,4,1
3307.44674295775,9956.37632042254,1,0,2,1
3356.09994189425,9491.26220220802,9,6,16,14
3414.11373791535,9351.91274677065,11,20,45,249
3394.10944354653,10130.5774647887,0,0,3,4
3384.05746445498,9649.37855450237,9,15,28,2
3503.54243608752,9684.22491800333,5,2,11,1
3421.0815,10213.707,0,0,1,14
3422.78786990917,10027.6223263991,0,0,5,1
3562.5690376569,9999.59258102792,0,0,4,0
3532.27995930824,10128.1442522889,0,0,0,3
3512.46876384581,9851.8843597696,1,0,3,1
3604.72500554201,9520.18687652405,6,4,14,5
3585.03597785978,9413.61900369004,6,1,1,0
3573.60802469136,9879.97222222222,0,0,2,0
3596.21940667491,9950.02224969098,2,0,4,0
3670.14555394209,9756.48603399675,10,1,9,1
3676.00753295669,9362.23289391086,2,5,0,59
3860.89421015011,9280.9113652609,0,0,8,12
3826.33671571114,9898.85134449518,4,2,3,6
3801.41247086247,9531.54277389277,0,0,2,3
4055.00129359133,9705.21430496416,3,1,36,3
3904.89872611465,9533.62866242038,2,1,13,1
3910.22882736156,9661.36482084691,2,0,9,0
3955.63336692097,9469.1921692817,5,1,7,0
3945.96814903846,9292.03245192308,0,0,5,6
3965.95380212592,9609.61242845462,3,1,4,0
3988.21862615588,9679.9821664465,1,4,15,2
4036.0491522521,9952.88662442199,1,1,3,0
4073.3872255489,9317.38370877293,0,1,4,2
4065.2499611137,9474.74023953959,2,2,9,6
4136.40966198026,9855.35851032007,6,1,14,3
4125.44814950531,10011.7196775376,0,0,0,2
4240.70253651038,9444.55630284397,3,5,15,13
4341.77573383796,9865.96290102539,13,4,21,1
4288.48604992658,10022.1637298091,1,0,0,0
4326.56759476686,9391.9849043945,3,1,14,4
4336.59256790535,9611.58148641893,5,4,27,9
4416.90223608944,9316.49401976079,1,9,2,4
4431.75119835654,9546.91029445332,7,8,21,18
4458.69895432031,10049.201706109,2,0,1,2
4458.24488229273,9417.61028659161,5,0,8,10
4461.01946147694,9793.78592375366,10,5,4,1
4561.2634398437,9742.83834373227,20,1,6,9
4568.64444444444,10000.6832422587,4,2,7,22
4525.3438831406,9486.53256238588,5,1,1,0
4591.44449783758,9500.73898766619,1,0,1,67
4683.60945842868,9654.1182303585,0,0,1,12
4744.30250429437,10098.947021065,0,0,7,66
4722.73569915254,9751.70391949153,3,0,15,114
4743.28460091373,9968.00725611395,1,1,9,54
4877.68515045258,9700.0859496045,1,0,8,105
4931.10951267758,9524.95675238266,1,0,5,166
5018.30967416014,9644.34819398838,0,3,7,100
5003.10080645161,10247.0047043011,2,0,7,392
4673.12475116125,9651.3696084937,0,0,0,5
4764.40725610349,9464.4384787472,14,0,5,172
4750.87444933921,9600.93832599119,7,1,4,144
4767.35579165587,9341.79554288676,1,0,1,111
4762.20478943022,10294.5061932287,2,0,2,179
4786.67536015897,9811.32811723795,0,1,15,39
4788.1722574796,10224.1926563917,0,0,2,156
4848.17742346939,9882.20153061224,0,0,7,108
4879.58737169518,9705.41716951788,1,0,5,83
4966.34748716067,9575.18020909758,4,0,12,99
4918.31535656088,10283.9805230077,0,0,0,193
4871.39672578445,9978.9309686221,2,1,0,55
4896.72479313515,9289.9561752988,2,0,0,50
4982.78433384642,9344.99418505216,7,0,8,123
4962.01997649824,10112.2347826087,0,0,13,78
5021.65847764801,9970.39166331051,1,0,6,65
5147.25298078272,9855.67351662225,3,3,4,202
5048.84730538922,9772.86102794411,3,0,9,81
5128.52282338308,10125.659141791,1,1,8,218
5073.03050239234,9292.55352870813,7,4,3,65
5094.64114748328,10246.5628299894,0,0,5,324
5091.67826657912,10375.6828627708,6,1,6,541
5134.63748019017,10006.7908082409,0,0,0,77
5172.1256164028,9636.40072670646,1,0,17,157
5187.6360591683,9453.20318169132,0,2,3,25
5202.67367383807,9384.79389062243,0,5,11,81
5435.22502254283,10269.4438007214,0,1,10,701
5237.67698242606,10028.8545220746,7,1,8,176
5255.20164609054,10224.7760141093,1,1,1,206
5297.01373311971,9521.31185626001,2,2,9,118
5361.78496759356,9729.55660673218,4,1,11,329
5367.19013033529,10245.965973535,0,1,0,202
5370.04973586602,9948.66005395077,4,0,34,413
5394.92619848612,10134.773549201,3,0,14,275
5430.87741356084,9577.27480916031,4,1,4,138
5505.01700977665,9476.08067721167,4,1,4,137
5508.82384880443,9692.56030072048,8,2,14,301
5600.12036336109,9403.64193792581,0,1,4,118
5604.73694162137,10074.1881351926,2,0,5,274
5633.34348873459,9638.28879127108,0,0,1,90
5734.329021827,10271.264025869,0,0,1,62
5804.00634650615,9565.36770478932,0,0,0,97
5729.23872679045,9279.76286472149,0,0,0,153
5782.65825688073,9471.81957186544,0,0,3,180
5832.0272259014,10154.9293598234,0,0,3,336
5607.76394015932,9661.44977656888,0,0,3,241
5590.30538922156,9400.29540918164,0,0,0,35
5633.7404903758,9807.43595325389,2,3,8,431
5603.93593551124,10038.2435299109,3,0,9,323
5661.44361413043,9599.73029891304,1,1,2,180
5677.69741697417,10069.7228372284,2,1,9,315
5696.59217877095,10151.2857142857,0,0,4,423
5814.07180680359,9573.73275032092,0,1,1,68
5853.86184905182,10020.9901592263,3,3,15,593
5754.24501108647,9906.81966001478,2,0,2,245
5761.07544836116,10280.364873222,0,0,3,225
5849.88437193546,9703.59597040207,4,0,10,266
5842.1077402427,9327.94244014431,0,0,1,295
5865.64405997693,9449.89319492503,0,0,5,110
5884.83652153503,9843.32296678794,2,0,9,410
5927.38194001276,10227.9007657945,2,0,3,98
5948.88546255507,10125.4265353719,0,2,3,536
5982.56179775281,9727.93570536829,0,0,8,119
6005.01861547411,9661.93891797557,0,0,0,74
6026.98068535826,9878.9707165109,6,0,7,317
6078.12298166808,9731.85055238558,5,2,6,270
6128.0284957957,9911.13313609468,8,1,17,271
6148.0856184888,10125.5411327985,1,1,10,464
6229.5621789194,9706.36899911426,8,0,4,444
6230.75828877005,10013.9127272727,2,0,2,162
6326.63070539419,10109.0007322431,2,0,4,165
6315.83579952267,9974.35799522673,7,2,6,164
6400.15445665446,9900.39453601954,1,0,2,111
6399.55686149936,10272.4326556544,2,0,0,68
6405.83295324971,10034.0741163056,2,1,0,100
6490.57564133301,10001.467993287,1,2,0,171
6637.09994508512,9319.46760021966,0,0,2,212
6660.86884571898,9459.86966800288,1,0,0,58
6761.79064395033,9740.46606988161,1,0,0,212
6513.66379310345,10138.9931034483,7,0,2,169
6508.86139389193,9829.05794831637,1,0,0,95
6550.96291301416,10412.2973701955,0,0,0,21
6603.10842047331,9500.3164556962,3,0,1,173
6660.11610822433,10111.0809890701,0,0,1,191
6656.24342444559,9320.40691077875,0,0,0,128
6676.00700636943,9417.10796178344,0,0,2,194
6727.83890870529,9909.84459654873,3,0,3,370
6704.23907342657,9486.61582167832,0,0,1,129
6715.96081891987,9574.64913519238,3,0,8,250
6765.8397810219,9737.21167883212,0,0,3,130
6742.54,10029.2848,3,0,3,175
6771.15961945032,9298.3023255814,1,0,1,290
6791.79152594412,10099.9333742708,0,0,0,141
6846.79524944662,9634.24663715307,2,4,4,436
6829.85882352941,10530.8986928105,2,0,1,30
6878.178326883,10239.4438821078,1,0,1,32
6872.85453067859,10141.5469321414,0,0,0,138
6877.69241733181,10341.0823831243,0,0,1,70
6884.34990059642,9826.03114645461,2,0,6,441
6889.23226238286,9955.14357429719,0,0,3,345
6924.78499317872,10420.646111869,0,0,0,26
6972.62598607889,9852.32946635731,0,0,2,173
6988.85881940795,9718.31424067262,0,1,5,387
7013.80198019802,10168.1735349211,1,0,6,224
7029.28646500897,9934.22917200718,1,0,8,276
7127.11555555556,10018.8783333333,1,0,2,225
7157.90966887417,9883.68953642384,1,0,2,383
7188.77349447802,10147.6209627006,2,0,3,241
7206.18269982794,10324.0852494916,9,0,2,39
7237.39368421053,10008.8477192982,1,0,2,300
7333.1010368176,9909.47788827761,1,0,5,365
7361.32980412917,9713.20063525675,1,1,5,280
7508.46823918891,10095.7832609145,0,0,0,27
7460.17960088692,9784.0007390983,4,1,5,124
7452.85842026826,9889.85916542474,0,0,2,70
7721.39068016004,9656.25182395858,0,0,0,41
7654.60380479735,9713.07444168735,0,0,5,75
7482.72317327766,10131.1926931106,1,1,2,48
7532.81872272908,9950.34787782626,1,0,1,22
7547.43522205207,10044.8211332312,0,0,1,49
7601.05808409189,10150.5270914608,1,0,1,61
7614.80701754386,9942.00991609458,0,1,3,133
7656.44008124577,9788.24069058903,0,0,3,82
7669.85220883534,9602.61659973226,2,0,3,58
7729.42732877291,10064.927877713,1,0,3,60
7745.9948489011,9705.81215659341,0,0,1,78
7753.85033192517,9618.05491852746,0,0,0,14
7850.5219365826,9880.23104371097,0,0,4,51
7857.24222065064,9729.4572135785,1,0,5,24
7886.31503659348,10480.3888888889,4,2,2,115
7882.8385286783,10089.1346633416,1,0,3,72
7944.76280193237,9636.73913043478,3,0,5,100
7940.24891670679,10537.1295137217,0,1,0,55
7961.81818181818,9519.91747130625,0,0,3,84
7984.54704979162,9783.64685237991,2,0,0,113
7980.07846994536,10177.9425136612,1,0,3,141
8022.67349461416,9653.73212078404,0,0,5,80
8052.06016980436,9510.96788482835,0,0,1,35
8122.82347937048,9653.16397277754,0,0,7,64
8228.94776119403,9717.81173677069,2,1,6,100
8276.48542999289,10232.5497512438,0,1,0,34
8358.97090276051,10140.8724197961,1,0,1,189
8358.41040329973,9870.76672777269,0,0,1,21
8364.08831021795,9867.41522785168,1,0,3,33
8422.37800902708,9697.29087261785,0,1,7,226
8420.85289819776,10008.992206527,0,0,6,238
8440.04007782101,10091.0428015564,0,0,2,223
8458.39594263729,9837.53480237845,0,0,1,244
8528.59727971614,9937.46162034299,0,0,6,164
8598.95319709954,10010.8134475939,0,0,2,128
8622.54280121018,9555.51165687845,1,0,3,180
8708.55343627006,9676.46139872843,0,0,4,118
8735.61837980531,9566.73684210526,2,0,5,167
8819.0123589468,9640.50026867276,4,2,9,150
8888.53633802817,9671.00300469484,0,0,18,226
8890.85825132475,9550.77781983346,2,1,4,221
8964.22236916682,9777.962403174,0,0,4,143
9132.38108484006,9771.35942777667,2,1,0,116
9143.29204785362,9859.257565095,1,0,9,233
9202.2143055427,9525.00906819654,2,0,18,554
9208.99846390169,9932.47657450077,0,0,3,132
9226.67542787286,9395.54278728606,0,0,2,376
9373.25781458723,9973.49772909431,0,0,10,293
9374.29807692308,9605.62346153846,1,0,0,145
9385.14218487395,9416.10319327731,0,0,0,130
9382.45449591281,10141.2223433243,0,0,2,107
9484.66959224721,9824.39550191991,5,0,4,289
9583.58574459877,9935.03636188272,2,0,8,581
9526.53214049039,10123.7282968854,0,0,1,232
9547.31821127673,9707.40505508749,0,0,0,71
9578.54865956666,9623.98127065736,1,0,2,143
9587.16910386202,9440.63292088489,0,0,1,74
9613.75863224941,10066.9399932953,0,0,4,208
9630.2254028838,10146.2423664122,0,0,0,53
9606.68037238169,9701.09697439876,0,0,3,131
9669.5859633635,9784.66320900464,0,0,10,289
9758.46538901602,9766.13243707094,0,0,0,144
9826.04594921403,10047.3301088271,0,0,0,62
9850.69359464627,9939.07528680688,0,0,2,279
9999.41710550209,9907.02415108044,0,0,15,226
10068.5153898769,9665.91894664843,3,0,2,176
10102.4058823529,9950.22352941177,0,0,9,158
10110.1129032258,9852.92569124424,3,0,1,186
10129.3475177305,10157.4772458629,0,0,8,270
10153.6550473504,10040.341325811,2,1,4,238
10273.2710566616,10022.7784583971,0,0,2,371
10397.7689266487,9931.03036675639,1,1,7,707
10433.8537024533,10102.5131667792,2,3,3,253
10562.7417049515,10136.5678917815,1,0,2,213
10553.2065746753,10044.4853896104,0,0,3,186
10594.17633845,9854.60389367278,2,0,6,247
10609.4881410256,9965.05769230769,1,1,4,199
10714.8865647627,9996.26226870475,3,2,4,201
10706.6770244821,10126.1299435028,0,0,0,134
10751.0628415301,9786.25846994535,0,0,1,161
10873.0716934487,10034.359978025,5,0,0,126
10890.7201017812,9943.26615776081,0,0,2,168
10906.9128277817,10357.5868178597,0,0,1,80
10925.7671875,9832.51953125,1,0,0,161
10943.8492774831,10576.9890250594,0,0,0,131
10967.3403755869,9928.54963112005,3,0,2,235
11047.4804075235,10124.9486677116,0,0,0,81
11103.7562767912,9764.60073484385,0,0,1,245
11210.9281305115,9792.16666666667,0,0,0,69
11153.3826411573,9867.27018198787,0,0,0,147
11205.9031037093,9779.23845571537,0,0,1,55
11298.7197231834,9993.36974789916,0,0,2,138
11332.1475748194,9890.64705882353,0,0,3,162
11409.1445448228,9823.84618948344,1,0,6,198
11395.8589060987,10132.1916747338,4,2,1,303
11504.6555876686,10152.686416185,0,0,1,141
11512.3612403101,10211.6558139535,1,0,1,138
11529.2728923476,10303.3055771725,0,0,2,104
11562.2401415571,10080.6322042467,0,0,4,290
11709.9991509834,10389.3158341588,2,3,5,173
11692.1507123776,10192.4485752449,2,0,0,115
11719.5104853206,10066.2594367885,0,0,2,112
11893.5652173913,9791.94441386901,0,0,0,120
13362.0161507402,10270.2462987887,0,0,3,214
13078.351758794,9334.55419956927,0,0,3,211
13089.3356234971,9412.92064582618,0,0,2,160
13140.4863649143,9499.9063817824,0,0,1,41
13259.2240928222,9931.05994767376,0,0,8,97
13213.3863465866,9278.29332333083,0,0,6,271
13239.2813527478,9461.55472052607,1,0,3,143
13254.0991645478,9564.49273519797,1,0,6,91
13287.0900924703,10020.5468956407,0,0,2,48
13314.8643941279,9426.81587459567,0,0,8,171
13398.5910543131,9299.19201277955,0,0,17,212
13380.7226448215,9992.1597425395,1,0,5,64
13402.05003427,9862.27381768334,0,0,6,80
13445.5067307692,9973.42243589744,3,0,4,47
13444.9501355014,10157.3685636856,2,0,4,206
13474.7165954851,9774.00122025625,0,0,7,74
13542.9825901038,9944.14202810018,1,0,5,97
13541.6083788707,10061.6566484517,6,0,0,43
13648.022260274,9919.9895119863,0,0,3,77
13692.2635576753,9370.96555378908,2,0,8,186
13737.0646481178,10012.3326513912,5,5,7,54
13762.3137678032,10162.4158394476,0,1,0,76
13807.7306397306,9815.03845472267,1,0,5,166
13805.5599664523,9956.56024601622,2,0,2,43
13822.4033986528,9604.0600122474,0,0,3,133
13843.6809151114,10010.4280553883,0,0,4,23
13850.8224893918,10120.8161244696,6,7,5,20
13961.3428120063,9868.5766192733,0,0,7,2
14175.4013459774,10556.8387886204,0,0,0,0
14192.900085034,9323.3005952381,1,0,2,5
14269.5569113441,10131.4907530982,1,0,2,2
13889.501810657,9593.39213657527,0,0,0,32
13903.805,9926.76375,1,0,2,9
13912.9650635209,9507.90426497278,0,0,0,8
13915.4865284974,9678.47150259067,3,0,0,2
13947.5601241272,9724.93405740884,1,6,1,5
13973.5660305344,9875.55877862595,0,0,9,5
13977.2810821974,9581.59500206526,0,0,0,5
14011.6367713004,9770.60044843049,1,0,11,17
13988.3034223706,10013.9678631052,0,0,8,4
14089.5718449746,10128.1281442297,1,0,1,2
14073.3382563125,9288.86660314435,0,0,3,10
14069.2814863532,9987.16376192042,0,0,7,7
14172.425204274,9811.49402891263,4,2,9,28
14130.2356532357,9467.89947089947,1,0,4,18
14186.9064921186,9318.3296820732,0,0,1,6
14229.0786666667,9953.52693333333,0,0,8,11
14214.5537998495,9529.24153498871,4,1,2,13
14244.0311563811,10217.1000599161,2,0,0,5
14292.9444573824,10131.0129250116,0,0,8,3
14253.8130108992,9445.34877384196,1,0,3,11
14343.8106725146,9960.38815789474,3,1,13,9
14362.1704475782,9711.8427345187,2,0,32,50
14330.3461907811,9537.35579385403,1,0,4,37
14345.919939577,9394.60070493454,1,0,1,4
14386.7101631117,9483.16562107905,0,6,8,8
14454.3513277646,9896.47687320783,6,0,18,30
14459.0824724809,9723.7517358171,2,1,15,81
14436.7399317406,10050.3530716724,2,0,26,46
14455.8176470588,9600.10852941177,2,3,6,40
14471.1923631124,9535.76729106628,4,2,9,25
14518.2071583514,9803.91279826464,0,0,16,18
14668.3648420866,9680.32806955287,6,1,9,47
14591.4887940235,9527.9393810032,5,5,30,45
14684.068627451,9447.27710495963,10,13,24,46
14737.475700287,9535.90082153816,8,2,5,39
14749.3307052124,9897.62417871222,5,2,7,18
14744.9963768116,10006.2989130435,8,1,12,1
14857.2327405125,9893.07141856883,4,0,4,0
14845.9533954727,9567.70772303595,2,0,5,4
14832.9802793755,9557.08353875651,0,0,3,4
14852.2576773738,9889.53641604895,0,0,1,1
14862.2566878981,9736.46194267516,2,1,1,10
14910.427042981,9477.72495849474,3,0,14,16
14937.4754412893,9361.28396009209,1,0,2,1
14986.7362273902,9611.46759689923,0,0,0,1
15010.0282152231,9866.57381889764,48,0,6,0
15081.4033780187,9742.54212844214,3,1,18,3
14984.5258192651,10152.0263157895,1,0,7,61
15016.0371599204,10027.2342402123,3,1,4,3
15005.9526149526,10561.5391365391,0,0,2,27
15141.2142023573,9365.83236083557,0,0,4,2
15066.8409556314,9586.65733788396,1,0,4,8
15102.5126342388,10151.3739734681,4,0,9,53
15203.7885411141,9994.00397877984,36,0,53,13
15206.9407673323,9548.68656046668,11,0,13,14
15234.5773026316,9464.00616776316,4,2,19,12
15330.5872320152,9968.27641734159,6,0,25,7
15266.6404833837,9623.23262839879,0,1,3,3
15299.9545823195,9381.34712084347,1,0,12,13
15319.614229249,9515.73913043478,7,0,22,6
15334.7074613285,9299.40582347589,2,0,15,1
15360.3890796703,9706.58001373626,0,0,1,1
15473.0259891107,10122.4915426497,11,6,33,175
15419.4579787234,9511.60496453901,8,0,9,12
15404.6726842261,9378.22373483279,1,1,23,6
15460.1695830231,9619.14501116902,3,0,14,4
15504.0715644666,9344.44826576906,1,0,6,0
15587.4119304263,9567.61060754532,3,0,11,17
15625.9574902788,9742.63995254729,7,3,20,2
15619.4405413187,9461.59962568385,8,0,21,122
15568.9264967398,9855.43449911085,15,0,18,2
15660.6525773196,10050.8364261168,22,1,9,28
15712.6142720307,9925.41053639847,7,1,9,160
15679.9009009009,10135.2863577864,1,1,4,18
15892.6452545569,9419.32055311125,0,0,4,283
15927.9891966441,10032.2296287783,0,0,0,26
15980.2309095648,9754.49552601859,0,0,2,110
15941.3033333333,9479.49733333333,0,1,4,200
16079.9846402587,10003.6443007276,4,3,9,248
15762.0198255353,10089.8568596352,0,0,1,135
15771.1571529246,9730.16560958421,0,0,2,322
15836.3529110466,9591.26071367594,0,0,29,797
15834.4910846954,9800.15490341753,1,0,5,157
15842.1610407876,9288.29395218003,0,0,7,346
15897.5456486919,9413.16533190959,0,0,0,17
15873.7367429341,9900.85464333782,0,0,4,187
15901.2660818713,9995.67178362573,0,0,3,176
15896.2568327974,9681.59565916399,3,1,12,323
15917.7638595006,10073.1189166314,0,0,0,80
15931.275792039,9806.93785540211,0,0,8,219
15973.2440645774,9572.76005064894,2,0,7,267
15991.7455635492,9698.41510791367,4,0,12,381
15992.9324198069,10132.0252257864,9,6,9,122
15996.5863906538,9917.65156794425,0,0,8,249
15980.3389322136,10027.524295141,0,0,1,121
16007.7216457961,9788.75849731664,0,0,18,227
16112.3480241125,9569.86296048225,0,14,13,437
16114.7581913499,9797.26671035387,1,0,18,296
16183.6020169721,9630.39589226417,1,1,16,240
16137.3800485879,9313.15305192833,0,0,4,649
16123.0292758089,9435.62288135593,1,0,9,373
16219.9108746639,10007.9079572107,0,1,18,358
16199.1199087651,10553.5633756924,2,0,1,17
16232.6786021505,9743.55849462366,0,0,26,483
16252.227862487,9423.883795814,2,0,16,540
16338.7034979424,9828.23487654321,1,0,17,471
16316.9867794818,10115.2295081967,0,0,8,130
16363.6065195917,10013.5722752717,0,0,11,233
16422.5665835411,10066.744638404,0,0,4,89
16427.2503604037,9841.92695819318,1,0,2,149
16454.5931067496,10571.6017233126,1,0,0,7
16511.27154513,10146.7037225905,0,0,2,103
16505.8581134048,10004.7682257643,0,0,4,124
16525.0832308323,10530.4571545715,0,0,0,6
16585.9109375,9934.4484375,1,0,5,128
16643.7115452931,9857.92326820604,1,0,9,270
16619.8489847716,10080.9003807107,0,0,0,70
16697.6761904762,10140.2250626566,0,0,0,31
16689.7019423979,9952.84326858674,1,0,3,152
16800.12932208,9817.29975496869,3,0,3,129
111.393316195373,11076.3131962296,0,0,5,340
153.038243089739,11031.3286633851,1,0,3,151
157.248491497532,10342.0510148108,1,0,1,66
227.452199613505,10979.1367511652,0,2,2,128
