Xpos,Ypos,TMS,C1S,VCL,GAPDH
15497.0028997514,17118.7833471417,177,2,8,539
15500.7978436658,17245.8982479784,68,0,11,292
15541.0991620112,16702.1082402235,171,8,12,686
15582.5824786325,17584.2833333333,61,3,7,524
15635.1116471399,17431.6302549966,254,2,17,740
15743.6652938974,17348.7783601647,50,1,5,322
15830.6479120879,17512.1063736264,84,0,5,384
15850.5842990654,17371.1629906542,78,1,3,396
15965.5882352941,17174.1354125543,102,4,3,444
15961.488450231,17314.5186896262,68,2,3,398
16139.8680164979,17061.9088863892,131,4,8,489
16221.3818938606,16690.9984391259,101,2,3,408
16248.5061776062,17170.7656370656,134,6,8,495
16287.3107569721,16835.0387023335,44,3,8,319
17006.702685624,16806.1102685624,175,3,7,524
17042.4407558733,17310.585546476,274,4,16,764
17114.9111795358,16683.9045476078,264,5,16,918
17119.7278833237,17400.5856841297,456,4,30,991
17210.5289608177,16995.6145655877,122,4,4,466
17271.820418487,16691.9018165095,163,2,9,903
17423.9704813806,17450.6562216167,222,3,10,747
17761.1762065095,16721.4573512907,270,1,16,761
17624.4200659608,17284.7524735289,313,2,15,705
17627.2703583062,17544.6928804095,61,3,4,532
17754.3010064044,16726.7374199451,194,1,10,522
17749.1889007471,16822.4143543223,671,19,24,1543
17813.167729415,17262.1829775437,261,6,16,717
17828.7443718228,16767.8823529412,702,14,32,1584
17944.1363061925,17666.7947282903,39,0,7,180
18078.027027027,17164.0304054054,250,7,7,567
18141.157683365,17040.5569647009,236,1,10,497
18215.492835432,16817.9105514546,209,4,10,508
18230.5566528067,16920.9563409563,171,2,18,350
18267.6791820315,17206.8789808917,304,7,15,645
18339.2937576499,16738.2466340269,196,5,8,805
18500.5771428571,17452.1588571429,218,14,8,684
18523.0110687023,16682.4866412214,61,1,11,289
18593.1482889734,16716.1276480174,108,1,6,482
18675.0288326301,16891.3990154712,536,11,18,1543
18655.0285158782,17590.1953985742,31,1,2,95
18732.4076757917,17553.6935050993,186,9,9,334
19000.442277633,17196.9730554522,307,9,12,808
18973.8181438127,17453.7144648829,291,33,15,841
19017.5878584503,17061.9048200122,638,14,28,1731
19042.6270477518,16684.6556291391,180,5,4,970
19107.808908046,16756.5938697318,253,10,7,991
19121.5450921774,17150.5326357748,182,4,12,611
19190.9503977539,17024.8142255498,260,1,10,1065
19234.8823058447,17165.1757405925,246,4,8,1088
19520.294834149,17222.3545405111,425,19,36,1999
19616.2416015212,17134.3732305092,736,32,59,2400
19806.5714701601,17393.6232896652,205,6,6,1035
19815.0126182965,17558.7141167192,86,0,7,534
19850.0242825607,17788.6394407653,73,2,6,253
19907.3682992673,17744.677593521,63,3,6,313
19962.4149289816,16861.4575400423,207,6,4,700
20065.9277879342,16956.7992078001,231,1,7,625
20232.3662604233,17126.6719050673,263,23,7,640
20354.7555726364,17966.9108378171,133,0,5,356
20380.8504243281,16684.6591230552,140,5,6,795
20440.6868131868,17482.0542582418,413,9,28,1184
20481.7472216169,16799.2126825016,353,4,12,965
20581.5384249911,17336.5413944649,180,1,11,711
20567.6242038217,17221.1699840764,398,9,23,1144
20577.993136582,16666.8284145504,96,0,5,415
20627.6186374315,17469.2819107283,261,5,32,604
20674.2290675547,16732.614414843,247,4,8,732
20680.8141349243,16887.5231757687,139,4,4,561
20844.2671584349,17283.3120590122,228,13,20,934
20857.880542687,17177.2686962277,181,11,14,630
20963.2922568461,17141.9353163362,138,3,10,495
20998.9132307692,16673.624,155,4,9,518
21023.3208056478,17432.039244186,280,4,17,1151
21118.5066789498,17272.9963150622,165,4,9,552
21395.7329146104,17395.2374756991,74,6,12,770
21472.4062998405,16915.1024720893,82,2,5,463
21484.1798215511,17501.3960192176,55,0,5,498
21621.2857826711,16685.5229775012,334,5,34,1963
21653.4890171258,17199.9510424423,319,7,24,1420
22000.061340044,17422.8930481283,136,8,12,575
21997.4773697694,16882.573441503,154,8,15,898
22248.0548194336,17374.4894777864,245,9,8,792
22339.8177339901,17083.7014020462,185,3,4,620
22495.5813553492,17218.4408324733,595,33,11,1004
22518.812431843,16760.1294074882,163,2,7,625
22551.9609746811,17347.1231677137,329,17,6,545
22584.2558368958,17574.0443932917,142,4,14,971
22832.5492424242,17240.9053030303,249,1,19,679
22878.4193960017,17192.701403658,176,0,13,438
22980.2908871454,17235.2809293905,267,7,8,567
23022.9804104478,16700.4249067164,37,0,6,449
23033.2741679873,17538.5003961965,125,2,13,891
23032.6889495225,17082.480218281,262,2,9,808
23128.308253534,16728.8632010944,104,2,8,520
23239.976584022,17424.386134068,151,4,3,883
23281.4199700823,16756.873223635,196,2,6,526
23343.626650165,16980.7450495049,260,0,13,630
23420.4467115689,17006.9833597464,288,6,13,802
23474.7086118757,16767.6002752654,390,3,21,1401
23498.0023462376,17038.0085470085,193,3,12,608
23576.7755190311,17104.5787197232,255,7,20,605
23690.4707379135,17532.1813683913,434,3,70,947
23728.1765423068,17103.8910021946,367,5,18,1331
23804.135725429,17516.7165886635,422,2,23,903
23837.6288236005,17146.9033974126,712,2,29,2012
24170.9758192809,16760.0381800827,344,12,14,1208
24242.8800260813,17258.6505107585,425,1,15,846
24382.3518518519,17171.0155228758,131,1,3,465
24649.651120395,17336.0322825674,535,67,60,1265
24631.0484496124,16959.6112403101,415,11,5,1018
24772.718811326,16880.0249509392,273,5,7,765
24830.661182206,16770.1870810481,130,4,6,727
24857.3553105311,16972.5830333033,420,9,5,1272
25002.1908658923,17572.1436114044,156,1,1,457
25024.4701277297,16740.7812113721,107,0,4,409
25350.1436950147,17336.0715542522,128,4,11,462
25477.7761642464,16777.1917876815,316,3,8,1169
25541.0515370705,17474.0443037975,97,3,12,450
25572.7368660106,16821.7856169569,250,3,11,923
25643.0263600673,17330.3987661245,75,0,3,239
25649.9445219819,17525.1625959525,198,2,5,380
25671.0674846626,17277.2043416706,134,3,5,539
25695.781148429,16684.8786565547,107,3,10,682
25760.8606299213,17553.3984251969,86,0,3,444
25791.9080166081,16872.9249441073,200,10,11,1126
25806.7384973791,16690.821199767,43,1,4,526
25878.2251815981,17136.4546470479,180,1,7,616
25884.0371272063,16683.1679853926,59,2,1,367
25933.3871552975,17390.5758345428,92,0,5,471
25968.6193181818,17001.2114448052,557,14,21,1208
25985.975962974,16726.7423111377,544,10,14,1196
25974.471872118,17235.3701198893,124,3,2,495
25979.033275961,17524.6305220884,78,2,0,429
26062.6198830409,17499.320662768,92,0,2,387
26069.2113475177,17237.7451536643,118,6,6,424
26478.7643859147,16977.8766103636,117,6,4,601
26475.8796382912,17139.0068599938,164,4,4,596
26565.1402439024,17527.4582551595,83,1,1,324
26585.4307010475,17439.6470588235,100,4,4,468
26633.4882154882,17113.6464646465,89,4,3,399
26688.37340321,16798.0199803472,69,2,2,445
26672.3568939771,17401.6092583375,80,0,2,310
26757.6398224477,17450.2618896639,84,0,7,421
26762.0657149889,16983.5232586759,162,4,7,797
26920.7226599433,17514.3577056413,134,3,7,790
27042.0123533045,16707.4842495368,81,1,0,312
27080.0942906574,16789.0246539792,195,3,4,547
27179.5782354749,16701.6584691054,132,6,2,605
27227.7114589486,17269.5059066745,157,7,8,866
27289.8969787023,16776.5740465577,251,9,7,970
27291.4977443609,17465.7293233083,226,1,9,599
27758.5726083964,17070.2229869236,224,1,13,705
27968.7224992666,17225.7981812848,307,6,12,854
28040.7159983464,17235,127,4,8,363
28103.2215975638,16905.3865073788,487,14,41,1740
28176.9862412178,17222.3670960187,377,7,23,1136
28296.8638051044,17131.4621809745,200,2,7,691
28531.2774375883,17067.7220913801,57,3,10,633
29120.0534557235,17313.6022318215,116,5,9,625
29356.9959016393,16983.0778688525,144,7,4,505
29441.1707317073,16903.5971404542,116,1,4,594
29441.6676783005,16771.0273141123,92,4,9,466
29710.666449935,16900.2516254876,140,14,16,697
29760.3532752745,16972.1166224915,141,22,11,701
30081.6563223715,17146.3774895785,90,0,5,351
30232.2238725358,17412.7134755604,212,2,30,753
30427.8058419244,17074.0158075601,98,5,3,313
31144.3811267033,17180.9719341062,601,3,57,1307
31262.4910501193,17048.9248210024,397,23,37,2256
31541.7150272515,17323.0861666234,89,4,14,718
31589.7233191035,17431.7564034152,78,5,6,679
31814.0019199122,17278.5770707625,89,0,5,350
31830.9004524887,17355.979638009,9,0,0,55
31941.1721120187,17247.1592765461,109,4,6,416
32049.2654670441,17469.5998786898,550,5,40,743
32133.1778255917,16883.2973041387,618,84,25,1020
32097.5680846733,17222.8233258701,144,1,7,663
32167.1235059761,17243.9593625498,222,0,6,684
32249.4128878282,17517.7668257757,501,0,20,635
32279.7104708363,17160.8728039353,201,1,15,786
32362.0515431117,17536.1746738785,366,1,22,493
32370.2558782849,17025.0812586445,132,2,8,493
32461.559147965,17410.5070368962,93,0,7,317
32488.2490436113,17094.5285003826,444,1,46,647
32508.8236826867,17543.0854082224,348,1,24,561
32506.0987847903,17338.7730301842,161,0,10,498
32527.2459692538,16842.5965504312,368,20,11,808
32602.7250573901,17259.5597739714,398,1,39,552
32631.0220649459,16859.4154870941,120,1,7,415
32662.3379439252,17070.4459813084,230,4,11,513
32743.7198451113,17277.1457889642,316,1,13,570
32780.1444715944,16850.8772144166,187,2,13,549
32890.7282343369,16705.1960943857,149,0,9,471
32901.400974026,16809.3681006493,86,2,8,296
32904.463101996,17108.5297564549,334,2,17,950
32979.3634854772,16758.5145228216,83,0,5,342
33058.571716155,16811.4076497232,63,0,7,267
33068.5852211435,17142.3247033441,206,2,12,804
33140.1764057332,16734.7210584344,48,0,5,267
33190.7135614702,16879.3455851289,131,0,11,768
33220.6654219567,16786.0388349515,26,1,2,175
33288.3535217586,16744.113952445,83,0,3,426
33554.4982231699,16690.2295664534,60,3,4,177
33400.2862412394,16890.443378827,119,3,10,497
33457.9531641044,16711.2649267072,79,0,3,438
33474.1494845361,16945.6731958763,129,2,9,536
33477.2715484363,16848.3371472159,90,2,6,332
33578.1184817311,16848.5150762682,175,1,7,514
33657.3635275339,17015.5746209098,182,2,15,851
33825.8822545576,17427.4047499582,158,4,13,785
33803.8319912152,16737.1134699854,96,2,2,525
33799.9618466234,16871.9294162533,166,3,6,554
33814.0497685185,16973.2725694444,78,1,4,341
33848.3825331971,17153.1813074566,64,8,4,257
33892.6292729899,17076.196437169,56,1,0,308
33904.1391752577,16941.0309278351,174,9,9,724
34073.4779702218,16746.5423883318,141,2,33,771
34123.8215361446,17297.515436747,134,13,10,596
34329.9537377451,17349.9865196078,404,2,33,852
34356.4704315397,17084.6822056473,384,5,22,793
34474.9531355361,17435.8553607552,138,10,21,583
34501.9875983782,17247.16360601,208,7,19,725
34570.2150021806,17079.2900130833,540,14,35,866
34751.6626561777,16958.0032392411,175,0,3,529
34782.0859375,16871.0298713235,81,1,9,374
34834.1683480454,17399.9836065574,143,2,13,721
34895.0435092725,16760.1718972896,92,4,7,410
34900.2900113507,16878.3007945516,159,2,5,546
34927.1323710074,17577.707002457,83,0,8,570
34990.5220264317,17297.5088105727,41,1,6,323
35013.3960931006,16801.2460515378,60,1,9,619
35106.5802005013,17581.8667502089,48,6,5,222
35214.7786180308,16920.549970344,191,5,8,1045
35249.7427637722,17342.9677871148,42,6,9,396
35366.7118933698,16885.7973342447,177,6,9,822
35442.2947668209,16868.4998220007,98,3,1,605
35452.7667329357,17281.6646785951,108,2,7,494
35551.7930775019,17147.0534236268,165,6,11,533
35631.8308470291,17026.3481668774,202,5,9,754
35636.9039548023,16669.0702179177,129,6,20,794
35765.88802589,17144.2793959008,340,5,18,882
35830.1320400501,17393.8441802253,431,0,12,747
35861.8889516813,17255.8920599039,421,7,40,479
35917.9847803528,17489.2781044621,350,8,16,480
35967.0402457107,17009.4492692226,301,8,13,1103
35953.7597114317,17239.8235294118,324,3,11,644
36012.9877242682,16884.8633144476,185,2,15,814
36001.0764388489,17376.7401079137,218,2,12,319
36070.0187220187,17443.9690679691,308,3,32,258
36124.7290374764,17518.8956592073,199,11,48,198
36248.81257414,17462.9224990115,285,3,11,277
36340.4011958147,17158.4597907324,506,10,8,940
36416.8338703903,17521.6029359112,146,0,8,229
36516.4608012268,16927.9400038336,699,15,9,1250
36586.8024517685,17231.1762459807,846,2,41,686
36683.2577455504,16731.8820039552,165,5,6,615
36806.8403630539,17585.122263748,90,0,7,631
36823.2872274143,17505.9735202492,270,0,25,383
36837.1796875,17385.1088362069,690,28,85,462
14.364406779661,17899.1824858757,80,2,10,223
38.230571060541,17594.2662086732,70,1,5,323
73.5486872715188,18143.0787637089,92,3,4,454
73.3327095808383,18320.2443862275,149,3,8,579
100.414870038283,18405.9250453355,113,2,15,497
105.287204171681,17819.9891696751,231,4,1,521
155.450881612091,17733.9367758186,154,6,9,565
161.879923761118,18008.1429479034,177,9,11,396
204.184732518533,18221.5792426367,261,12,14,761
203.105207969242,18085.459279972,193,3,2,453
288.648625911385,17884.7038698822,318,9,8,689
313.307803170681,18378.8991146798,243,4,18,769
330.818710728415,18120.9350709798,237,3,7,512
408.777282483077,17889.8053491828,59,1,4,241
399.044943820225,17751.5521115847,169,7,4,447
403.065245478036,17664.9941860465,212,0,4,458
437.621725462801,18110.2591687042,253,12,6,591
468.58282208589,18508.6474437628,111,4,10,523
505.639637163277,18417.3732820231,144,3,11,501
605.653948683772,17941.3428857048,224,5,10,588
572.765161878705,18309.7067943456,146,0,3,476
625.666382978723,18140.5608510638,265,12,7,645
637.317773788151,17702.8692998205,115,1,5,415
660.945450037193,18444.829407389,105,0,19,456
680.686510667584,17819.1410874054,204,2,11,664
715.885587863464,17635.3154235145,140,4,13,595
714.158972578966,18250.1051718153,188,2,12,510
739.664484917473,18106.8730791121,91,0,6,315
757.347024749868,18007.2754081095,247,4,10,644
754.096897374702,18422.3317422434,151,2,12,457
840.502986857826,18133.1344086021,142,0,2,357
933.339665653495,18359.5862462006,140,4,6,525
947.520744931636,18133.7920792079,200,4,10,726
1042.40739523418,18508.7203779786,92,0,1,233
994.962361482614,18484.1367978601,163,1,14,398
1004.59008746356,17799.6626822157,241,10,11,900
1078.08982282653,18527.3189122373,131,1,5,349
1072.18691929313,17898.5343414101,125,2,1,524
1085.50051975052,18209.2396049896,92,0,5,479
1161.66761737604,18103.1445809566,243,0,28,525
1207.70076829761,18367.5705620704,180,2,10,533
1276.37108762359,17905.2328673713,35,3,1,106
1241.91634491634,17791.268018018,169,7,8,871
1262.70517598344,18291.052173913,140,1,6,403
1338.63136176066,18140.1922971114,86,2,0,505
1366.91304347826,18376.2485571374,84,1,4,386
1413.37063389392,18000.5698576973,31,1,2,442
1489.8114585711,18327.8379365442,95,1,0,342
1519.86368477103,18024.5993077742,100,2,2,616
1523.80072463768,18432.0755693582,107,1,4,363
1525.97366495977,18272.6386247257,142,3,3,597
1690.15233522479,17840.0222610214,57,3,4,428
1708.87369791667,17616.9991319444,47,1,2,592
1762.19984945427,18012.5777192322,36,1,4,443
1769.25240673887,17740.809566787,32,2,1,417
1859.19303201507,17627.6666666667,71,2,1,536
1895.65839909808,17910.0455467869,24,2,0,162
1939.48283261803,18484.2167381974,110,2,2,676
1891.81384892086,17886.2801258993,68,1,1,398
1906.18911374738,17947.912072575,18,0,0,266
1937.62535477767,18120.780037843,86,2,1,396
1949.02238556632,18033.0915469429,107,4,1,469
1966.42022988506,17637.7471264368,29,0,1,288
1993.68617251842,17830.9111400087,55,1,2,315
1996.39581256231,17751.8280159521,54,2,4,349
2003.61839863714,17907.8526405451,96,0,1,347
2016.06278386321,18248.0798824472,225,12,5,760
2061.08304836346,17634.5862237421,74,1,2,347
2094.51581665591,18435.8928340865,114,2,2,523
2069.800390625,17977.395703125,101,4,3,547
2092.68124280783,17777.8929804373,130,3,3,579
2144.64765525982,18347.0855513308,115,0,3,457
2195.41067719152,17957.4370585791,103,6,0,452
2216.31136363636,18293.4039772727,231,3,8,602
2284.83091408395,18193.7324440957,182,2,3,579
2306.70753323486,17889.0129246677,168,3,2,635
2356.75699067909,18087.0101531292,173,6,1,663
2358.48326232502,17788.7553256239,127,5,5,642
2400.22162356322,17924.1512212644,51,1,2,405
2649.50142287991,17977.7490039841,37,2,7,412
2670.05497630332,17731.5876777251,28,1,4,481
2679.25506294472,17821.6267104543,23,4,3,540
2771.79213114754,17719.6029508197,71,0,6,488
2773.97556109726,17942.2822942643,49,3,12,375
2958.92068868191,17716.1224950607,155,3,3,517
3004.29171483622,17805.3310211946,292,5,8,675
3045.94189315839,18011.1696344892,306,2,11,534
3076.08028545941,18110.3921498662,400,8,25,741
3336.37900424547,18119.5302971826,134,6,6,357
3350.62604583485,17881.6835212805,360,1,9,611
3383.24354657688,18046.6517022073,210,6,9,407
3435.4655324142,17807.1815781754,244,4,3,628
3484.54314860766,17887.1428177557,344,6,12,647
3678.78356387307,17968.6131000814,613,4,25,460
4002.17507002801,18428.8105042017,397,1,17,664
4005.11223155929,17637.9361344538,599,4,31,1114
4177.50637271788,17740.9524629693,229,10,13,946
4197.11447910536,18079.3743378458,258,2,38,812
4388.23331273177,17979.6684177998,141,3,13,663
4383.16044568245,17696.4406685237,135,0,7,750
4668.98903836572,17771.7269556552,106,3,10,555
4756.4644278607,17714.2995024876,129,2,4,733
5246.26918735892,18282.6913092551,34,1,5,257
5280.77437759336,18151.3967842324,91,4,0,377
5300.75548826646,18470.6707040121,92,5,1,492
5327.37941561273,17613.5795900567,97,2,10,499
5335.17325017325,18324.4345114345,102,2,7,363
5386.56398940865,17736.0242718447,68,2,11,290
5393.94353562005,18279.1635883905,104,2,4,543
5504.72133394244,17834.5107354957,90,1,9,503
5542.00732807215,17659.5028184893,72,3,5,512
5551.3355006502,18158.0117035111,150,1,3,912
5619.0926323319,18362.0461373391,83,3,3,489
5679.97257628428,17907.5878717652,145,1,8,641
5703.98228995058,18049.3863261944,115,0,2,577
5730.09005083515,18282.1401597676,81,1,6,389
5772.03758982863,18174.4317302377,46,0,3,326
5787.2237106497,17788.3985264568,168,3,9,984
5820.05271422162,18001.1424405563,176,0,9,777
6898.44370122631,18395.3422519509,127,3,3,631
6930.26725838264,18202.4955621302,132,3,4,500
6966.18329355609,18336.6849642005,101,3,2,289
7000.61374570447,18421.6164948454,93,2,4,463
7003.9726845924,18505.3533930858,36,2,6,518
7013.48241703814,18271.5463100545,69,1,5,350
7091.22062686045,17964.0621607424,656,14,33,1361
7229.51553228621,18505.2841186736,107,1,9,804
7323.57869355546,18421.1665935993,117,0,6,582
7441.17690221726,18409.6134949753,168,3,12,812
7447.95981772991,17691.6491300746,169,3,13,803
7456.80540801545,17956.1636890391,204,1,14,662
7562.79345703125,18103.8161621094,422,5,16,1082
7997.96368286445,17674.7723785166,205,4,12,800
8147.09575710393,18403.553912028,104,9,17,481
8225.11780545271,18473.4018848872,45,2,8,376
