Xpos,Ypos,BABAM1,KDM5A,GAPDH,LMNA
10773.3198959688,17197.0840918942,12,14,744,309
10857.4716293597,16778.4482040604,7,5,828,227
10959.4865979381,17059.7303092784,5,3,418,137
10985.4734651405,17239.8616024974,4,6,276,200
11067.350810537,16905.2405015198,14,16,1511,285
11051.2095146564,17162.7496395963,10,10,658,260
11478.6199273168,17081.7719563901,8,6,458,199
11145.3496291301,17319.669925826,1,5,280,31
11193.1636079656,17222.337758688,11,13,660,136
11210.8654527061,17401.7212948912,4,7,504,71
11252.4667349028,17334.5776185602,5,6,342,88
11288.5381460213,17512.6812961444,4,8,625,114
11334.9236988378,17458.412834765,4,6,388,49
11431.7312788906,17518.3143297381,4,9,714,197
11487.7573193047,17077.8016925892,7,3,202,70
11508.6694831014,16987.7152087475,5,6,277,110
11539.949925816,16805.4896142433,4,6,513,92
11549.5461706783,17309.1838074398,6,1,345,173
11565.7487475915,17470.3599229287,3,1,250,37
11593.4888807875,16950.2909223478,5,5,325,97
11656.5168986083,17173.4930417495,6,3,260,84
11727.0186239007,17095.9022245215,1,3,276,92
11811.3314878893,17542.5110726644,2,3,323,61
11865.6385591486,17244.3823168236,17,11,477,274
11886.296633303,16740.143767061,11,6,579,156
11906.0171465545,17111.7935943061,13,10,647,333
11915.8150807899,16959.2140035907,11,8,633,227
11936.9398148148,16821.9969135802,6,4,441,93
11949.9261610424,17534.2138322753,9,13,563,165
11965.0999492643,17312.8594622019,23,14,871,390
12048.4294478528,17224.9472392638,14,13,549,233
12121.0507550336,17055.2130872483,15,6,949,353
12175.8769230769,17469.7833060556,3,3,335,79
12271.0548275862,16859.7365517241,9,7,1005,341
12265.6872155565,17485.6685974348,4,11,505,177
12351.7632034632,17355.5142857143,10,8,386,165
12382.3860130271,17536.7720260542,8,10,502,184
12470.1711491443,16731.6657352428,11,8,1129,253
12485.5883143049,17438.8932169241,6,9,339,143
12625.7468144044,17359.4592797784,4,4,466,137
12655.9792849983,17579.3170731707,7,4,453,78
12662.4849785408,17246.767167382,4,0,415,61
12691.6220385675,17181.7360881543,3,0,605,150
12789.2406476829,16707.0569514238,6,1,904,194
12968.2516964837,17185.0567550895,7,11,1054,220
13371.2107498775,16933.165005718,9,8,446,153
13478.6131918435,17101.5794839784,34,15,894,451
13512.8504901961,16776.4506302521,8,8,735,198
13603.2779730521,17399.4130052724,9,9,557,117
13963.7626731618,17243.583193789,5,6,366,143
13952.2422547332,16819.3438037866,9,6,669,229
14128.5541029207,17324.1396383866,11,20,923,303
14132.7621512151,17061.1894689469,13,24,852,182
14127.9573487032,16757.734870317,21,10,907,357
14224.580957504,16705.275739645,10,9,732,227
14213.032388664,17541.7682186235,19,52,1454,706
14310.4512452512,17446.2840861123,11,13,1157,422
14331.3558033452,16931.8251393817,13,15,1198,468
14372.0334201389,16814.5205439815,8,7,642,254
14858.8603200998,16760.3250883392,0,2,187,59
14854.6460653971,16733.7323032699,11,6,1180,238
14865.1433728726,16798.2728210418,6,1,670,193
14989.2969984202,16919.2056345445,16,13,1350,306
15105.8096695226,17548.5581395349,7,6,275,123
15274.3258785942,17038.2815051473,12,14,869,296
15371.5593415008,17206.3977794793,7,6,458,170
15381.1934952655,16834.7529847674,5,4,821,155
15424.1728905543,17042.0263599948,6,3,714,218
15461.4624229979,17469.5603011636,13,15,709,209
15474.2252500862,16840.0783028631,4,3,489,127
15552.2366207951,17545.2909021407,4,3,435,77
15565.7963683528,17605.3845654994,1,0,124,62
15615.1636747624,16936.5980288631,3,3,471,87
15620.2562904385,17344.6905104242,3,4,520,120
15640.4601919819,16789.4771315641,0,0,230,23
15677.8480952381,16726.9952380952,1,0,239,28
15735.1423149905,17142.0337760911,3,3,350,100
15765.5215840171,16847.2158401712,4,7,415,150
15782.3808864266,16744.591066482,5,5,418,90
15804.0121130552,17209.8079856438,4,3,305,149
15811.2153846154,16969.6542510121,6,3,339,127
15881.6033610043,16912.8930957684,12,6,321,105
15930.3567678612,16811.821958457,10,8,987,262
15987.5118894602,17000.4521208226,10,11,738,279
16106.3836100318,17432.3322147651,12,20,918,228
16230.4924719409,16767.1554886395,16,9,1352,254
16277.3439270756,16858.1832963784,8,3,649,193
16379.1172954304,17122.9709086079,11,11,1294,331
16390.0252460419,16905.9623448866,8,6,785,192
16516.7815638907,17339.1069294342,12,16,1313,245
16516.4717619209,17625.2612445046,7,4,626,94
16561.3320293399,16713.675794621,3,2,638,72
16676.8640350877,16810.7254385965,2,1,262,19
16699.3683473389,17253.0661375661,10,13,953,246
16752.1288550908,16750.1520912548,4,3,286,47
16787.1599634369,16865.0466179159,3,6,300,107
16815.69471387,17551.2104752667,14,7,745,145
16816.323111685,17113.4486765655,13,10,565,215
16850.4836438923,17259.450931677,7,9,418,97
16896.409914204,17588.2154432793,4,4,258,38
16993.33120368,17140.5716841298,8,12,638,178
17053.1443989579,16969.9728321548,7,9,386,129
17069.1511318242,17518.4424101198,4,3,479,71
17115.2632352941,16789.1143382353,6,11,572,141
17143.7502531218,16971.9595005062,16,5,608,142
17170.6900780379,16696.5094760312,8,3,318,61
17245.6681862585,16875.040703354,13,19,745,224
17244.5726664041,17478.4470263883,5,8,393,96
17238.029806885,17340.8643996641,1,6,363,83
17301.0792807519,17396.2689006947,7,6,290,76
17314.4208754209,17303.8249158249,12,14,560,168
17350.4255437814,17547.9938650307,6,2,398,87
17349.7465897167,17145.0907660021,7,7,467,154
17389.5576552256,16704.4739683764,4,35,538,74
17429.9346670043,17002.4423904786,9,10,456,117
17428.0787878788,16909.8013986014,2,9,341,89
17445.6035634744,17496.1310319228,8,3,374,74
17528.1835866261,17466.7161094225,11,6,596,162
17566.1122678672,17179.1043894204,6,2,199,57
17576.454235361,17025.9135872655,5,16,415,157
17626.2086302454,17464.6448931116,0,1,258,49
17657.4867864693,17250.3424947146,6,13,426,116
17723.0904947917,17290.9274088542,8,15,437,117
17720.0751388435,16743.1153217903,13,50,987,196
17742.1252525253,17540.7870707071,1,2,251,75
17834.7675912409,16724.8572262774,12,6,507,130
17882.3097643098,17009.1725589226,15,13,716,259
17908.8431474726,17403.5424700365,4,6,334,103
17919.5660714286,17328.0767857143,4,4,329,127
18028.8290234256,17106.3276543961,3,11,319,152
18042.8426812585,17536.2674418605,15,7,749,288
18149.3099870298,17011.3291180285,13,6,614,288
18184.1821743389,16786.4686581783,6,3,443,157
18227.9686554259,16915.5912235192,11,4,462,173
18290.8793001186,17501.7360616845,4,4,444,94
18283.1995346131,16805.3362420012,2,3,545,77
18301.0827702703,17035.5300675676,12,2,599,184
18352.7782302851,17417.6560533136,9,5,406,70
18367.3373124147,17694.6971350614,0,2,311,42
18403.8694229625,17767.9217727543,5,1,355,77
18412.9325368939,17199.905130007,7,4,587,116
18592.5404747413,16913.1765063907,7,4,715,165
18671.7690079652,16968.3048515568,10,2,399,127
18707.469646431,17158.2715143429,17,12,370,216
18719.768917082,17076.5632079746,10,7,327,141
18845.0171166827,17547.518804243,5,10,687,191
18973.1803788521,17446.7364998586,8,7,673,178
19108.0270635995,17461.3901668922,7,2,443,69
19263.2379835873,17230.449003517,10,6,870,108
19283.1127363539,17501.3535497681,9,4,634,92
19687.8228229665,17214.4056937799,44,2,2895,533
19678.3075506446,16921.857888275,17,2,1396,405
19764.3301985371,16669.2946708464,2,2,841,187
20043.7313585291,17869.5,2,4,275,110
20082.3372985418,17929.1392939371,7,5,485,240
20156.4964985994,17093.5462184874,23,3,1664,181
20203.9852612774,17546.5926753015,7,1,647,75
20251.6032852165,16802.3330014933,5,1,789,85
20288.049491825,17384.0026513478,11,3,584,101
20352.8710815047,16996.3256269592,8,8,904,166
20392.3192550715,17207.7169936814,12,9,598,174
20454.6681458003,17382.3610142631,7,8,397,68
20554.6296197108,17062.375200857,26,14,784,264
20633.5281233099,16760.6135749054,9,8,597,201
20677.7436924309,16939.3592310773,14,6,578,272
20695.1820291777,17285.4549071618,16,13,646,202
20852.9928247734,16934.7496223565,8,12,909,237
20975.1298701299,16774.9265562024,12,4,614,171
21598.8238095238,17460.2015873016,12,11,588,117
21828.3270332188,16679.9066437572,7,6,649,141
21998.4227153065,16898.4787514103,7,7,746,139
22068.5607282784,17397.339018207,31,22,1496,318
22101.6874746656,16978.3327928658,3,7,678,162
22243.6177532385,17295.7702272245,12,9,926,256
22351.1337613697,17082.9494382022,5,9,728,233
22451.1242438343,16676.0628199162,0,3,610,145
22515.4349198002,16946.8030502235,16,15,954,282
22747.9126587149,17161.8559061177,9,10,620,162
22926.2679467598,17433.8175867336,20,10,1597,308
23426.7440222972,17268.5342526038,13,20,293,164
23556.5863988865,17111.4513819845,22,10,487,172
23671.0938104449,17113.6305609284,7,7,227,73
23750.3006853858,16994.8786203847,6,13,498,188
23797.3268698061,16926.2092951677,10,5,731,233
23816.5116534138,17078.4617493831,4,8,408,140
23958.9003831418,16762.8562091503,2,7,362,94
24248.9533786334,17342.0600226501,19,10,793,171
24306.938307675,17259.4054388133,24,16,740,186
24509.3779279279,17397.7585585586,17,12,811,112
24564.336852861,17323.238760218,8,14,595,193
25006.878699942,17396.4140065777,16,16,894,180
25174.7828418231,17234.6303619303,20,8,571,258
25255.642519685,17273.4650918635,6,8,327,153
25765.625,16674.9961832061,3,4,764,338
25899.4985211962,17360.5399277029,18,14,460,154
25980.9404617254,16743.144835966,11,9,511,84
26002.2778010911,17141.791019723,14,20,661,71
26188.4139048094,17250.2903065039,20,10,781,160
26196.3772251309,17392.6191099476,14,6,527,76
26282.8565068493,16721.9243150685,11,9,759,162
26426.6729885057,16720.1344827586,14,10,721,180
26501.1831033322,17303.2921575227,31,16,817,302
26618.6809885932,16711.1988593156,5,6,700,88
26643.0776574261,16974.6544887094,19,23,1383,171
26642.3149878851,17540.4800969193,9,10,642,156
26893.3982622752,17788.017579309,0,1,189,65
27159.2433661865,17294.4473085671,2,7,34,26
27122.1891308613,17295.5626839317,11,3,134,56
27203.197110904,17294.1798695247,8,4,183,93
27314.9154580828,16788.6894234171,12,4,768,207
27428.9540682415,16786.3998250219,5,2,286,103
27456.9370354176,16686.3935286401,6,4,509,183
27521.9773527932,16808.28686462,2,1,271,56
27535.1020942408,16935.1256544503,15,5,756,261
27695.4807178312,17357.0194730813,6,5,449,131
27711.7533206831,17264.340370019,18,19,768,282
28027.1670644391,17003.8846113936,1,1,213,44
27757.1347853535,16744.0877525253,2,1,382,68
27859.3311014396,17515.3860060261,5,1,305,83
27892.4034987095,17364.9030685403,8,11,499,170
27943.861637931,16988.6603448276,8,8,478,199
28060.0741159374,17011.0103342483,6,2,626,174
28209.0259930441,17341.3384587223,13,4,834,181
28242.6238107483,17118.0843404474,10,4,691,186
28318.2903138528,17574.1645021645,2,2,424,12
28419.201678154,16700.5564878633,0,0,116,22
28495.1739899735,17073.7963727514,2,0,514,58
28812.4117089358,16788.8492533776,7,5,300,143
28702.2950520358,17337.061347453,6,2,777,123
28716.4003202562,16911.9419535629,12,10,556,194
28758.9717398706,17070.4838270344,22,9,589,276
28802.1256782776,16770.0540871696,5,4,636,250
29006.8961359277,17476.2137571938,3,10,567,126
29009.1459205021,16763.4246861925,7,5,635,145
29014.3294212869,16918.9429380817,6,6,438,127
29278.1374542497,16872.2098413989,5,4,506,76
29297.3912549688,16778.1533219762,5,2,587,91
29340.5843621399,17158.7328843995,2,3,389,108
29352.0921820303,17029.5017502917,4,2,357,105
29419.3859447005,16879.0384024578,16,3,420,97
29424.9467625899,17149.8431654676,5,5,523,111
29439.6410818713,17017.4510233918,1,2,394,91
29459.6128948055,17382.8274601932,3,9,508,116
29504.6886281588,17530.8393501805,4,0,393,45
29511.4288288288,16741.0258258258,4,7,523,102
29538.3694779116,16873.5616752725,4,1,350,62
29582.6326897171,16982.8019757521,16,8,487,107
29635.7321876119,17531.1235230934,2,3,135,19
29600.6526442308,17516.1818910256,4,1,269,44
29670.6799410029,17546.7603244838,3,2,146,29
29698.7278571429,17285.1482142857,5,5,465,96
29729.1579427876,16711.2644552648,9,13,737,150
29756.0080645161,17172.6612903226,7,17,415,96
29776.3493303571,16800.5561755952,9,9,729,194
29796.4967632986,17079.1576132845,11,7,457,105
29782.7861975643,17426.3558863329,5,1,216,57
29853.7968328841,16981.3436657682,14,14,727,178
29945.9152056105,17239.3340771438,5,7,404,159
29991.45703778,16798.409227683,9,13,964,183
30052.4268209666,17544.5255275698,7,2,399,93
30118.6508855586,17203.829359673,10,4,418,105
30140.5666851134,17077.8135030437,5,5,332,99
30146.3755395683,16934.4510791367,10,3,562,131
30169.8170731707,16694.2195121951,5,4,887,126
30212.9252971138,17176.4352009055,10,5,269,100
30232.4942586121,17112.8327508737,2,8,274,117
30243.5778910481,17489.7725390252,12,9,567,105
30296,17409.2676200204,8,11,569,169
30404.1389578164,16832.9708436725,3,1,285,30
30414.2285714286,16770.9758241758,4,1,779,83
30520.2005284792,16946.8749266001,13,1,616,152
30584.264516129,17257.3089605735,2,0,312,88
30622.7359267735,17442.2320366133,2,0,364,130
30714.7881316643,17339.2202132592,5,0,346,117
30793.2736358725,16694.0551053485,14,0,717,193
30928.4131760878,16855.6246441643,6,0,476,126
30948.8307195572,16707.8039667897,4,0,552,164
31418.0655188905,17543.031563845,6,3,453,69
31499.016108734,17115.7858041782,8,12,599,186
31734.0144817073,16786.6169969512,15,17,1185,447
31731.3394308943,17586.4969512195,15,15,1359,293
31768.5279223032,16666.4072147069,3,10,534,200
31835.3084056237,17011.8827400538,11,10,610,283
31922.6525790349,17487.0173044925,9,4,609,227
31953.4900171135,17252.8454078722,0,6,228,45
32054.9405080214,17110.3068181818,2,4,391,96
32051.5283218634,17236.2138697724,3,7,215,52
32075.7715959004,16783.031792512,13,7,944,284
32054.7598488937,17322.9697787372,8,3,266,124
32083.3523447402,17551.1943388255,2,1,471,42
32156.5247910864,17285.5855153203,3,6,380,149
32386.8541300527,17324.7253954306,1,3,315,97
32422.1502246533,17036.7884352413,14,15,841,315
32415.6974656811,17396.0997888068,1,5,218,45
32502.3734214105,16775.0567320769,27,12,1635,653
32514.3098765432,17317.2827160494,3,2,174,41
32522.8531729573,17427.9581086686,0,3,147,30
32666.1709306637,17237.5906562848,15,13,683,217
33287.7111334002,16760.9232698094,1,4,491,81
33320.2074259193,16905.7379507319,12,2,582,104
33377.6343229544,17008.6488052136,14,10,660,123
33446.5982704402,17106.4783805031,10,17,634,161
33587.9048669082,17571.7733501339,19,9,1207,195
33723.5634420389,17093.3050150726,19,20,1256,278
34035.0103564547,17349.9190751445,23,14,1454,262
34865.8586986875,16893.5330913153,2,6,382,128
34882.9355531686,16744.4436090226,5,4,568,171
35139.3572888283,16988.7247956403,11,10,701,175
35157.3159303882,16882.6415662651,13,7,684,121
35405.5018007203,17056.6600240096,11,5,657,191
35499.2656564095,17144.6715633215,19,9,953,455
35692.852056962,17499.3955696203,6,9,364,120
35687.9507620164,17261.5861664713,16,6,714,246
35797.7200192261,17274.2547464552,7,10,535,233
35920.7177512514,16687.2945706585,2,4,499,58
35944.006568779,17188.2573415765,9,10,977,305
36084.398265896,16846.9552023121,16,8,1208,224
36080.3323543808,17128.6439060206,17,1,989,263
36361.8681637088,17181.4277435712,11,0,331,98
36387.943289225,16895.3397920605,12,1,688,153
36460.3774182202,17350.9658811115,4,0,310,86
36477.5638930163,17537.7473997028,11,3,794,159
36468.5859546452,17124.6956839795,1,0,351,153
36588.9695595855,17012.8497409326,13,3,670,266
36598.6507258753,17301.2903501281,20,1,478,195
36622.12,16663.3739130435,9,0,461,164
36674.6622932116,17395.9811751284,6,0,301,134
36729.1419642857,16694.9163690476,4,0,789,217
36741.3184474124,17462.4311352254,6,1,395,144
36835.6818785999,16957.3730615862,1,1,393,106
36867.1258718034,16791.1710395218,4,13,461,86
36922.4491525424,17072.0967885816,9,0,647,220
50.113485908833,17842.5093625875,13,6,542,287
206.253987730061,17902.9763365469,11,6,620,241
283.954660658969,18066.4790199944,12,5,451,260
585.271394799054,18106.0067769898,25,12,1125,485
830.482082488168,17769.046653144,3,2,382,99
995.162550258472,17662.7869040781,2,1,257,97
1109.8993853122,17738.8683274021,4,4,411,170
1222.49206349206,18173.3326854551,31,15,1010,425
1246.0347985348,18405.8333333333,3,5,398,182
1409.19037593985,18435.4956390977,10,8,599,220
1437.17645292086,18182.3884967713,11,12,750,335
1450.00237304224,18353.6497389654,9,11,476,189
1533.62727272727,18365.1142045455,4,6,519,272
1616.63846153846,18077.31,4,16,447,219
1760.76966292135,18022.2774210808,4,6,550,165
1804.42182779456,18217.1778700906,11,8,716,237
1879.17578905314,17751.7586895725,15,9,1096,367
1905.83922615077,18033.3415610407,12,14,623,232
1956.4383908046,17913.711954023,13,13,798,341
2074.07030867222,18043.2738853503,15,10,640,230
2146.19702857143,17987.9104,13,13,766,227
2170.76118855466,18291.0330154072,11,22,1355,370
2666.25691411936,18191.0050946143,13,13,683,190
2792.77943561466,18162.9614012326,5,0,545,123
2880.15779565292,18326.4292315591,1,0,410,154
3287.58498145859,17837.7503090235,27,4,695,355
4379.56730378203,17705.5766571777,3,4,309,85
4470.4190087964,18104.2681827934,8,5,483,225
4491.59392945037,17815.8248564397,1,0,497,150
4540.79018721756,18205.7404777276,3,2,245,126
4559.76747062461,18053.5293753865,5,6,575,216
4617.75171650055,17833.9669988926,5,3,492,167
4714.38371411834,18277.0207967194,8,6,398,103
4749.63291724457,18188.7503467406,5,6,426,107
4798.06889952153,17698.2583732057,7,3,472,163
4874.82576028622,18325.976744186,9,7,692,158
4892.3886914378,18050.239095315,15,15,730,279
5020.92479674797,18257.6819105691,10,13,730,270
5110.72598659717,17670.0335070737,7,10,772,206
5148.84283387622,18383.9853420195,3,5,349,74
5306.4935607379,18447.3045596937,5,4,418,106
5448.592760181,18127.9913615796,4,4,490,123
5493.6138946281,18379.4111570248,7,4,551,134
5504.97364953887,17994.1550285463,4,2,512,101
5604.5809009009,17844.9073873874,5,4,878,207
5646.52078774617,18193.4761487965,6,4,337,118
5685.98576883027,18046.0774036793,4,1,419,157
5720.16352201258,18174.1619496855,6,4,255,83
5846.34056122449,17778.3539540816,8,2,748,205
5855.61434702636,17991.8602084611,6,4,385,156
5890.20158975491,17879.1611834842,7,8,498,114
5934.28164478573,18322.970770374,5,7,524,137
5951.70896391152,18452.8917345751,9,5,612,118
5957.50940706955,17748.4603762828,2,3,430,106
5974.62949308756,18024.1225806452,6,1,282,164
6055.10520991401,17953.5128983308,9,10,562,189
6107.89501160093,18436.6786542923,12,4,554,144
6135.72278987117,18012.2132385606,5,1,423,151
6152.57522859518,17770.2668329177,2,2,601,185
6172.88978805395,18304.7470134875,11,4,586,211
