Xpos,Ypos,WNT5A,NRG1,GAPDH
30114.4311794645,5501.34056207125,0,0,132
30093.528971029,5176.68731268731,0,0,166
30133.2984060009,5646.42076887014,0,0,4
30123.86834231,4885.34799521245,0,1,135
30126.0463280714,5360.67055593686,0,0,153
30210.8010582011,5091.43315696649,0,2,131
30239.1921513665,4929.18234057463,0,1,91
30252.9921891718,5327.55467579713,0,0,199
30223.432132031,4817.30111148535,0,0,127
30262.1368183285,5624.66247176509,0,0,0
30274.8011792887,4686.05712179842,0,0,108
30268.2386312472,5219.40702386312,0,1,123
30283.0114168618,5520.79742388759,0,0,65
30340.9435173299,5084.959563543,0,1,115
30378.0368091296,5240.64913850973,0,1,261
30385.6045308188,5487.91570837167,0,1,282
30457.9984217448,4931.2588338448,0,1,366
30490.5743589744,5136.42298195632,0,0,150
30572.3196572041,4976.85409748259,0,0,86
30621.5791855204,4728.89577157123,0,0,1
30710.5700684817,5486.78436612661,0,0,31
30670.5908229048,5012.04247250664,0,0,20
30838.996729354,4980.49304987735,0,0,34
30604.6512813808,5382.60094142259,0,0,104
30560.6661845531,5513.80850448366,0,0,60
30593.0481540931,4772.56019261637,0,0,27
30648.2330097087,5157.58590761989,0,0,87
30619.4300189994,5627.3673210893,0,0,24
30630.238215103,4717.23890160183,0,0,1
30665.2432273263,5476.3421672556,0,0,42
30667.1227213542,4976.66080729167,0,0,43
30668.9684343434,5252.88573232323,0,1,45
30675.8565240931,5070.86951813752,0,0,70
30714.027365129,4766.45191555903,0,0,9
30734.2477014602,5491.57274202271,0,0,50
30790.7724458204,4702.57894736842,0,0,43
30764.9703858809,5284.62458869279,0,1,48
30852.695406534,4857.14771145501,0,0,10
30767.7323799796,4974.15372829418,0,0,28
30823.983898669,5421.69407471018,0,0,34
30785.112716763,5122.39566473988,0,0,27
30896.6674964438,5260.3353485064,0,3,89
30919.690674217,4963.90762696868,0,1,14
30900.9086294416,4651.59835025381,0,0,15
30916.1375535459,5089.3184198001,0,0,17
30933.4918660287,5374.8043062201,0,0,33
31015.983885787,5113.97985723373,0,0,59
31033.6616979909,5493.01047742493,0,1,75
31003.4510571652,4734.7239624119,0,1,9
31051.6185185185,4899.64656084656,0,0,3
31089.2601260126,4850.58685868587,0,1,0
31166.9606808511,5240.90944680851,0,0,18
31112.6427104723,5300.5961670089,0,1,20
31129.873015873,5053.21593291405,0,0,16
31119.8706070288,5145.14696485623,0,0,18
31128.0931989924,5503.04995801847,0,0,34
31154.4565664114,4732.18980011209,0,0,9
31147.4623172103,4951.04330708661,0,0,6
31305.8800796368,5049.49179443287,0,2,26
31215.1645415908,5408.73345476624,0,0,10
31233.1905086285,4812.21435059037,0,0,40
31243.7706586826,5494.10359281437,0,0,13
31249.8104537622,5320.74267662263,0,2,0
31332.458703939,5258.48665819568,0,1,76
31339.5197625106,5464.90415606446,0,0,79
31336.2922636103,4753.36031518625,0,0,25
31322.9936941671,5365.88281660536,0,0,11
31382.669866301,4687.8820706205,0,0,81
31397.7324200913,4854.80608828006,0,1,125
31519.3767624729,5479.61618763557,0,0,84
31483.0716520651,4965.88610763454,0,0,116
31587.3733486502,4700.14168102623,0,0,123
31467.8318756074,5530.01166180758,0,0,180
31478.6072796935,5326.99074074074,0,0,209
31536.3817586019,5462.37848170399,0,1,120
31547.6834874505,5048.51809775429,0,0,161
31531.5202046036,4895.05217391304,0,0,129
31560.2972781065,5336.56118343195,0,0,79
31595.0507270883,5144.80825160636,0,1,298
31669.7501203659,4961.78550794415,0,0,242
31689.3418871959,5441.01336541032,0,9,215
31702.3122017723,4730.69052488071,0,0,133
31800.5579989005,4710.81267179769,0,0,359
31881.4469026549,5158.59571495109,0,1,279
31784.3624227441,5225.49023485785,0,0,233
31787.1352154532,4981.04829123328,0,0,70
31877.904289004,4922.5,0,0,193
31886.7367781155,5017.26808510638,0,0,123
31958.2584124245,5281.61000862813,0,3,418
31968.1515791006,5488.83081065347,0,0,528
31960.5356291391,5041.37748344371,0,1,323
31981.3016691958,5898.24294385432,0,1,95
31954.6208935611,4815.49408672799,0,0,45
31993.3955709944,4948.29874077291,0,0,107
32094.8141832978,5689.39391590777,0,0,262
32067.820481486,4726.55957472809,0,0,58
32053.3012946253,5326.84582189094,0,0,410
32169.0622549665,5048.55900539403,0,3,546
32134.0713706407,5535.22681805893,0,1,331
32165.146312332,5394.2833681696,0,2,262
32150.9546142209,4765.30257186082,0,2,227
32235.3621490161,4730.43068759673,0,0,154
32275.0432989691,4857.2833232262,0,1,302
32249.574098447,5705.81060805475,0,1,278
32275.2609997007,5481.26977950713,0,1,284
32253.1393965151,5216.82575435614,0,1,188
32291.4157212318,4961.96191247974,0,1,268
32320.8116851762,5179.08932882665,0,1,139
32327.1723922548,4795.50530918176,0,0,98
32438.9614214512,5298.53265583533,0,0,42
32381.0328185328,4680.67567567568,0,0,17
32398.9859496124,5173.00096899225,0,0,31
32537.6289144897,5477.59662502028,0,0,7
32524.5846190084,4846.34153809916,0,0,1
32667.9485514485,4935.6008991009,0,0,0
32699.8137254902,4696.57019607843,0,0,15
32383.0466615107,4687.69038411962,0,0,5
32439.1315592204,5656.05584707646,0,0,6
32526.7990100031,5033.91698463442,0,0,23
32556.1637451903,5244.47242411287,0,0,20
32663.8499309631,5340.67405937176,0,0,4
32692.5641897111,4930.50517534374,0,0,1
32735.6725383474,5165.13052944087,0,0,2
32710.2200093356,4821.49385405321,0,0,0
32706.3907514451,5447.14219653179,0,0,17
32764.4298451431,5567.68418582825,0,0,2
32900.5411979753,5485.23024465692,0,0,15
32879.1637853503,5802.58199260518,0,0,33
32870.4035157283,4971.80544541369,0,0,0
32859.7136460554,5344.33006396588,0,0,0
32995.4376820978,4998.24740393954,0,0,4
32880.4620827565,5638.23473311798,0,1,11
32947.1671207041,4697.82858340318,0,0,43
33034.0639400136,5377.17187002954,0,0,2
33022.5670254403,5588.03424657534,0,0,14
33069.009923577,5219.32747804266,0,0,0
33215.4324034335,5508.18121125417,0,0,12
33190.4365853659,5375.93323170732,0,0,0
33289.6304324148,5350.15956867444,0,0,64
33339.8701017175,4818.05769551442,0,0,64
33313.9658559401,4875.00841908325,0,0,38
33310.4158823529,4983.22411764706,0,0,41
33367.1967759867,5622.34546970539,0,0,12
33422.9654543948,5459.30767956259,0,0,7
33442.8277133106,5290.70498293515,0,1,64
33613.8083623693,5181.18535340966,0,0,39
33549.4094539527,5764.37946210269,0,0,16
33299.1358328211,5219.35156730178,0,0,115
33318.7636142379,4803.47033769395,0,0,38
33307.4625267666,4872.68736616702,0,0,55
33314.5202372645,5392.00697836706,0,1,95
33324.793499044,5123.86743148502,0,1,77
33327.3527033855,5935.73875694795,0,0,40
33367.8302969803,5769.4863988021,0,0,10
33403.4210526316,5411.99643846458,0,0,93
33405.8649262202,4938.36038592509,0,0,129
33412.1343564046,5279.34293767617,0,0,122
33469.6631054131,5051.94539411206,0,2,120
33396.6790505676,5503.69865841073,0,0,53
33453.7587253414,4690.81967627719,0,1,86
33466.4281361097,5445.2407313357,0,0,5
33494.4612987013,5303.96987012987,0,0,20
33549.4976689977,4765.48484848485,0,0,134
33523.3826732673,5195.29752475248,0,1,132
33536.1483822983,5795.12458162886,0,0,12
33541.9699842022,4875.25908372828,0,0,108
33562.9021956088,5513.20425815037,0,0,33
33615.7598039216,5221.48823529412,0,0,99
33650.219932559,5136.13338328962,0,1,127
33639.0840827338,5475.11285971223,0,0,41
33689.9471296953,4860.03366406804,0,0,106
33650.673968524,5360.19629944704,0,0,147
33676.7166013538,4694.41432133951,0,0,79
33767.1399071926,5028.49385150812,0,2,32
33728.804224208,5905.91064175467,0,0,43
33755.482964734,5474.6551105798,0,0,101
33737.6235772358,5088.01138211382,0,1,79
33792.648633729,5233.6734750207,0,0,174
33781.32421875,5362.071875,0,0,124
33767.1455273698,5873.09212283044,0,0,68
33842.9276693456,4937.32414848833,0,0,123
33855.4019138756,5056.75728577642,0,1,96
33875.9420468557,5386.13440197287,0,0,43
33923.8321979204,5101.378271782,0,0,93
33939.2682987141,5471.85534124629,0,0,141
33976.881270903,4790.77826086957,0,0,44
34016.4721132526,5148.96605833191,0,0,105
34012.6468112658,4659.04273227582,0,0,128
34121.0069356402,5471.53986128719,0,0,187
34031.5105285776,5402.61882251826,0,0,25
34102.4500162285,5032.47776695878,0,0,98
34058.2521489971,5292.29570200573,0,1,55
34164.3107586798,5253.1615945135,0,0,120
34164.0864795095,5617.77541142304,0,0,112
34194.6814589666,5086.44012158055,0,1,85
34247.1755485893,5153.87852664577,0,0,33
34281.1769436997,5513.34115281501,0,0,63
34313.7505720824,5168.43173150267,0,0,57
34378.6056948313,5236.75735066543,0,0,72
34547.3343732275,4967.22929665343,0,0,127
34607.1807958478,5285.15008650519,0,0,107
34283.4871982443,5054.2706656913,0,0,55
34271.5423976608,5242.59356725146,0,0,46
34281.3023121387,5406.92543352601,0,2,120
34353.5393331175,4855.83068954354,0,1,73
34382.9608643457,5368.08955582233,0,0,99
34390.1296233458,4947.81167288768,0,0,107
34379.5100207326,5267.22598479613,0,0,78
34399.1766016713,5059.74150417827,0,0,64
34471.8868388684,5517.48708487085,0,0,66
34469.1406147809,4982.57684761282,0,0,66
34491.2166855417,5106.26538316346,0,0,97
34473.6460970464,5166.98628691983,0,0,50
34517.1814398668,5264.51435705368,0,0,102
34522.6988739557,5374.68325463131,0,0,94
34540.0122148374,4970.40955631399,0,0,77
34666.7579041448,5216.5904368227,0,0,255
34647.6445255474,5695.5204379562,0,0,112
34700.5629557608,5508.11229946524,0,1,76
34715.1768086545,5332.9783637593,0,1,114
34712.7476247031,5402.36163895487,0,0,48
34723.9596022374,5699.29272840273,0,1,151
34910.0703858186,5502.35349322211,0,1,193
34845.0105263158,5115.72937181664,0,0,93
34863.8127906977,5271.77279069767,0,1,80
34911.3587646484,4947.39868164062,0,1,118
34929.046014068,5120.4062133646,0,0,89
34955.5117944398,4990.53411962932,0,0,84
35155.2655555556,5012.44,0,0,34
35039.5069974555,5422.44529262087,0,0,80
35052.5250291036,4930.34167636787,0,0,68
35066.3886576483,5494.04318418314,0,0,192
35099.6662863662,5273.30519110097,0,0,53
35594.3859327217,5932.10703363914,0,0,44
35149.1479684657,5876.40266828381,0,0,118
35165.2655660377,5533.20518867925,0,0,218
35278.8886347219,5246.3300024079,0,1,179
35227.6049960968,5468.46760343482,0,0,174
35244.4839203675,5736.09647779479,0,0,30
35243.3639344262,5123.60459016393,0,0,69
35228.5568274734,5843.99754701554,0,0,59
35400.0043312102,5397.10692144374,0,1,187
35338.8831513721,5097.19091177338,0,2,132
35380.3732686981,5505.82617728532,0,0,137
35409.3204334365,5219.83049535604,0,1,130
35483.0549470778,5130.09323515877,0,0,149
35439.4126652749,5541.52540013918,0,0,66
35474.6908274535,5456.17382937781,0,1,83
35525.6652672824,5525.22502099076,0,0,71
35607.698630137,5377.70939334638,0,4,126
35619.4214132762,5291.49807280514,0,1,152
35697.3801591248,5209.6677026355,0,5,136
35637.3160434258,5582.39987937274,0,0,41
35651.0119346734,5906.31155778894,0,0,78
35698.5350255805,5497.70208579299,0,0,75
35824.9907504976,5358.50251726964,0,2,150
35761.4142857143,5376.8493877551,0,0,61
35803.6846381093,5083.78101920236,0,0,43
35846.7777777778,5505.21830484331,0,0,177
35975.3871363191,5312.20186335404,0,3,148
35948.5564853556,5149.27044503614,0,5,109
35956.6966077401,5498.87912087912,0,1,107
35968.5074525745,5647.86653116531,0,0,88
36032.8834432925,5447.15142946905,0,2,67
36029.8784104389,5249.97508896797,0,2,72
36111.7733151804,5535.76650782845,0,1,14
36120.6724960254,5425.09856915739,0,0,34
2573.50751879699,6421.47969924812,0,0,62
2639.98850574713,6427.92939244663,0,0,52
2975.75527615626,6771.26189941625,0,0,71
2960.45264712086,6773.7512128243,0,0,239
3053.15523012552,6806.73556485356,0,1,351
3102.37754127439,6665.28844317096,0,9,118
3172.27887462981,5898.27591312932,0,0,84
3265.91416088409,6820.10961192496,0,3,462
3259.37150505651,6577.6005353956,0,5,274
3345.86103047895,6234.97278664731,0,0,231
3409.06664238893,6536.13128186453,0,1,241
3377.35982428115,5599.15255591054,0,0,161
3426.4780639683,5756.95966600623,0,5,422
3422.38519212746,6900.02296157451,0,2,175
3424.54924415941,5937.39945029776,0,3,217
3456.58388704319,6445.53156146179,0,3,303
3485.68134298351,6837.60675512666,0,2,207
3514.59884085213,6320.44094611529,0,1,378
3537.76139686909,6168.84895922931,0,0,305
3515.52323968089,5930.43565730142,0,3,301
3537.99889380531,5756.96681415929,0,3,378
3597.58737458194,6434.44244704571,0,2,441
3662.96012269939,6857.35991820041,0,1,176
3694.12545322698,6105.16461203771,0,0,54
3693.73074729036,6764.31831146606,0,0,80
3722.59457236842,5835.63199013158,0,1,106
3732.8870523416,6644.57334710744,0,0,41
3932.9281616065,6842.89827874731,0,3,45
3934.61770466118,6195.42224833529,0,0,42
3945.09290780142,6569.00673758865,0,1,7
3972.40132013201,6113.80627062706,0,1,59
4072.73034162118,6714.56721245199,0,2,35
3764.22308246309,6431.80032409075,0,1,181
3757.7984962406,6174.43218045113,0,0,57
3925.53012152778,6842.75373263889,0,0,34
3818.83910386965,6313.34768693628,0,0,94
3857.88057040998,6097.79180035651,0,0,29
3889.67913564554,5736.1258398402,0,0,161
3906.79573712256,6293.40781527531,0,2,79
3955.26628814762,6152.42242725337,0,0,25
4010.11697021036,6655.34872229281,0,0,3
3976.90535917902,6752.46522234892,0,0,17
4029.68725361367,6356.05486202365,0,1,100
4004.88238482385,5894.1756097561,0,0,85
4070.58399511301,5849.84361637141,0,2,71
4052.5882144125,6521.95456159034,0,0,3
4061.77670549085,5702.48951747088,0,0,115
4084.59336419753,6197.29783950617,0,1,143
4064.9375975039,5786.98673946958,0,0,36
4089.80787348587,6433.14703903096,0,0,39
4147.9680974478,5612.55510440835,0,2,134
4148.95250057091,6123.03676638502,0,0,114
4148.77519701369,6397.22272915803,0,0,59
4146.6353021978,6596.14217032967,0,1,3
4197.14161325432,5757.33468375862,0,0,70
4173.20934379458,6023.58059914408,0,1,73
4215.49214838416,6240.97041420118,0,1,144
4250.75902291752,6534.32907918211,0,1,50
4302.91898882029,5907.02753212081,0,1,107
4309.83319492229,6735.25886819314,0,5,173
4313.45265114459,6079.90422617883,0,2,222
4324.41171328671,5614.41499125874,0,6,96
4346.25757838212,5739.8150008661,0,1,51
4383.75994823682,6298.80378518279,0,2,248
4607.08088051883,5823.20915440259,0,2,61
4439.03342857143,6086.223,0,3,186
4434.53326023392,5672.10855263158,0,1,40
4423.62696443342,5572.12820512821,0,2,168
4505.160157532,5982.64817853626,0,0,51
4518.25584230847,6643.25594391384,0,3,42
4540.19898283535,6191.27463445645,0,0,77
4501.83372228705,5905.5991831972,0,0,27
4583.16383994731,6089.01136176519,0,2,209
4555.21591284252,5669.74645097392,0,0,110
4561.3914224446,6340.10035739814,0,0,100
4551.28675466545,6448.56076467911,0,3,89
4620.19408502773,5948.35711645102,0,0,108
4699.09718228867,6714.65914318574,0,0,15
4759.47007272049,5737.51109453664,0,0,131
4838.19038208169,5930.30566534914,0,2,172
4973.91053540587,6797.90189982729,0,1,22
4676.8576,6240.94933333333,0,0,200
4693.66378132118,6441.93029612756,0,0,114
4707.45787193067,6372.41213288397,0,0,131
4710.53020782987,6009.60995650073,0,4,191
4782.5786099865,6061.73582995951,0,0,286
4782.99065966141,6430.23759486281,0,0,117
4791.64069523524,6169.235540905,0,0,340
4787.67234042553,6349.16595744681,0,1,202
4867.82001795332,6441.57675044883,0,0,253
4914.29967608623,6269.17804088015,0,1,474
4976.79159001314,5838.714717477,0,1,145
5012.87946089598,6684.89179954442,0,0,3
5021.82219002277,6144.91575243221,0,2,455
5017.9375443577,5692.69198012775,0,1,151
5026.04002079002,6371.17411642412,0,1,367
5167.46615773346,5887.50830600505,0,1,534
5125.09310843374,6249.62284337349,0,1,539
5096.7562852745,6068.56490507953,0,0,144
5110.92448884758,6399.94958178439,0,0,245
5189.97328667748,5704.16693692925,0,3,435
5165.78843205575,6112.29519163763,0,4,293
5195.41366906475,6452.50575539568,0,0,208
5294.13530586901,6264.85632525242,0,0,550
5279.7445554282,6048.33240543638,0,1,318
5315.92628205128,6100.63141025641,0,1,282
5361.46699029126,5826.19805825243,0,0,179
5497.87111049003,6352.22293646357,0,1,430
5424.15512753774,5733.38625715773,0,0,66
5422.612,5656.0304,0,0,127
5438.78801962303,6134.67389620449,0,1,292
5480.32474310879,5801.20257706736,0,0,62
5551.92420027816,6019.41968011127,0,0,52
5538.1509202454,6537.76134969325,0,0,31
5723.32636845203,6746.3540317834,0,1,132
5612.94093577655,5914.84878135563,0,1,17
5614.40123848841,6139.23944109241,0,1,46
5646.65225164823,5799.30684992737,0,0,30
5601.98285268901,6457.51831644583,0,0,73
5685.59516214779,6366.66493886231,0,2,61
5635.8642892521,6254.99157999009,0,0,45
5634.04774362328,6010.85219097449,0,0,9
5675.84284232365,5634.22354771784,0,1,16
5768.62483336507,6224.49038278423,0,1,42
5735.92619047619,6050.02450980392,0,2,33
5801.20482930891,5895.04479600333,0,1,86
5777.99750374438,6452.15177234149,0,0,80
5905.29604509821,5709.09785959658,0,1,33
5842.78666666667,6405.58666666667,0,1,102
5895.19344163658,6134.80986762936,0,1,95
5918.29513399154,6238.99083215797,0,1,56
5957.24439320897,5975.61999580801,0,0,124
6059.77942203874,6667.70015878057,0,1,494
6169.42621053774,5817.04460637182,0,2,214
6097.08182453465,6397.95508544565,0,0,280
6112.76086445854,6171.18863049096,0,0,320
6177.08522025525,6286.07904487443,0,3,145
6246.80066545675,6154.83847549909,0,2,121
6330.10018281536,6379.08058500914,0,1,126
6266.44923857868,6457.21863669326,0,1,310
6345.68878706755,6014.37072693575,0,1,277
6349.64164164164,5843.14581247915,0,0,63
6377.75913856617,6286.88608671012,0,2,67
6390.78437843784,5775.3800880088,0,0,38
6540.42689655172,5689.88153256705,0,0,394
6469.71395568623,6144.41195001575,0,2,240
6544.65146719138,5869.45324664214,0,0,52
6556.45700395017,6400.32371113137,0,0,506
6806.41868239921,5632.03107177974,0,0,67
6512.59893640594,5869.99047196987,0,0,100
6566.49851101846,6230.6179273377,0,1,247
6583.24751580849,6532.28545618789,0,0,2
6576.13089937667,5861.65954289107,0,0,36
6556.84922575387,5795.76365118174,0,1,201
6550.13145846959,5954.26880313931,0,0,173
6608.70895971137,6058.22940469032,0,0,188
6612.25431888983,6159.99263664684,0,0,210
6703.66811874798,5877.51540819619,0,0,160
6845.13308753568,6391.38154138915,0,0,446
6665.74060007596,6302.16862894037,0,1,369
6731.78682988603,5608.42845082313,0,1,237
6741.27721028531,5723.70517787953,0,0,141
6782.46215483235,6103.75191074951,0,3,382
6771.003998001,5666.89605197401,0,1,116
6832.21286764706,5606.00588235294,0,0,100
6847.4932369403,6095.19682835821,0,1,223
6848.04660670482,6414.24611610793,0,1,216
6873.55610055181,5784.17841814838,0,0,150
6927.72442167365,5869.1782331936,0,0,299
6897.12488174078,6219.40996531063,0,0,292
6907.76092544987,5626.69562982005,0,0,115
6980.54851871563,6553.61043108036,0,1,116
6972.87019597862,5735.6072792059,0,0,275
6941.21087065929,6105.26874685455,0,0,128
7058.62811675602,5926.65015743341,0,3,393
7032.90715667311,6071.40167633785,0,0,214
7089.30450704225,6554.64169014084,0,1,8
7112.72586062133,5700.46935348447,0,3,279
7207.46329352339,6133.92341937417,0,4,905
7182.78125603865,6417.738647343,0,0,404
7181.02660930529,5788.96383046526,0,3,268
7322.87675682843,5950.92283214002,0,1,406
7270.2898289829,5859.08595859586,0,1,278
7276.2745398773,5709.49923312883,0,0,215
7301.08834876543,6327.54359567901,0,0,298
7320.90495867769,5785.1632231405,0,0,117
7368.92018550159,5714.36685379546,0,0,135
7384.18085808581,6114.02871287129,0,4,92
