Xpos,Ypos,LMNA,KDM5B,GAPDH
5792.5670411985,20171.3644194757,59,2,215
5855.38761689777,19779.7368590777,100,11,316
5849.85945151812,19676.0675808031,173,16,533
5933.99259009768,19850.7302121927,71,2,214
6071.08982925019,19587.2112100965,133,4,513
6105.27146901541,19485.5224913495,95,3,607
6210.47979599843,19941.5311887015,95,2,364
6257.90702210663,20140.8361508453,135,6,502
6401.4031918625,20247.8284812347,201,3,621
6436.49478748998,19562.7630312751,94,6,1100
6493.09173179761,20321.9823118058,93,2,431
6661.52044609665,20258.4254815816,133,5,436
6659.15632536724,19704.1468976102,213,11,1014
6703.02011125374,20065.1921266581,203,6,825
6767.74947572189,19779.4308759477,152,8,802
6753.06527701591,19665.1130005485,196,7,1064
6776.96935724963,20367.9940209268,34,1,210
6820.8329738797,20211.8892882818,142,3,633
6888.81031408586,19918.5420381292,197,6,916
6866.01873857404,20012.6320840951,60,1,395
6938.31159080244,20090.9751290474,136,7,482
7101.0527176134,20130.136085002,64,1,301
7119.19223826715,19637.7066787004,111,2,629
7145.65781853282,20203.3571428571,143,4,488
7205.86330349878,19551,75,2,495
7236.53129713424,19849.3374811463,88,8,407
7242.27295024527,20049.096706377,69,4,342
7354.1332744925,20022.5781112092,61,4,278
7350.72704081633,20297.2678571429,74,1,371
7355.48908296943,20209.318231441,50,1,334
7363.71576433121,20095.101910828,37,2,180
8060.35678925035,19693.2425742574,103,2,690
8182.13366627497,19951.2168037603,332,18,961
8282.51140395337,19641.2194627471,181,4,886
8470.30353855594,20149.5387604827,268,7,859
8838.28692192939,20064.7752362009,67,3,341
8894.9976635514,20120.1362928349,129,3,465
8916.20635410241,19988.2334978408,145,12,595
9062.74596356095,19682.6680491779,203,6,1455
9637.61236702128,20239.954787234,48,0,104
9666.96718392267,20226.4138895955,145,2,331
9719.84698492462,19856.1477386935,195,7,702
9792.51364317841,19901.7847076462,169,9,498
9932.70379641218,19772.1843971631,32,1,219
9936.09823182711,20318.6611001965,172,3,435
10022.3991081382,20261.2006688963,220,2,563
10044.4815627744,19666.6931518876,57,6,566
10204.6358381503,20090.1341522158,188,11,474
10568.5756266206,19672.0289541919,86,2,345
11220.4531746032,19538.4642857143,71,2,330
11457.1732047872,20276.0335771277,115,1,488
11482.0138339921,19477.3083003953,101,3,586
11568.7627760252,19525.8548895899,94,1,603
11605.4095270733,20275.330705963,124,2,494
11679.4234858992,20249.2417938049,58,0,217
11777.5957733813,20345.4316546763,136,4,893
11877.9458403127,20033.464544947,103,4,729
12449.1742209632,19813.7917847025,47,3,289
12148.5997396838,20209.8752410336,149,10,1118
12141.759006816,19866.1876825706,175,2,806
12255.84169279,19939.1943573668,57,2,370
12320.2151436031,19856.0851174935,43,0,200
12361.0254606365,19564.3340033501,53,0,637
12450.9059055118,20126.1106299213,155,4,861
12460.8557531962,19787.9471928849,52,0,268
12542.2417750574,19563.7888293803,53,1,606
12574.6782369146,19662.9168044077,61,1,471
12590.6485013624,20253.9871545348,138,2,927
12687.0179159802,19551.8457578254,37,1,623
12694.6769585253,20186.9460829493,107,1,433
12734.7931888545,20009.027244582,124,2,583
12789.2285864425,19437.2664214398,29,0,506
12845.2483516484,19991.7181318681,83,2,452
12979.5879345603,19478.9519427403,22,1,431
12992.5905349794,19989.4777777778,67,5,401
13139.2735813604,19966.8669673055,117,4,634
13215.0524390244,20309.4784552846,126,5,688
13339.2088607595,20232.9161392405,93,3,487
13512.269761606,19663.1150146382,50,0,436
13547.0040140492,19739.9578524837,106,3,563
13625.4832330181,20176.5292347377,77,4,513
13714.2037735849,19503.8798742138,33,0,503
13994.8449082404,19887.5055775459,112,1,499
14103.5245322979,19901.4232262619,132,1,541
14117.1902956785,19672.497851908,158,1,506
14184.6649659864,20195.2154195011,85,1,233
14248.213460904,20110.8452655889,101,1,238
14524.610728199,20352.8531615223,114,2,603
14783.4130597015,19561.6440298507,77,7,543
14885.7754278455,19789.4118526269,126,8,382
14996.6284760845,19674.3464961068,97,3,493
15476.0445841669,20130.7736496142,228,5,789
15618.2717016609,19791.4440614227,116,3,671
15989.32996633,19647.5375982043,125,14,937
16062.0970654628,19824.252069225,90,7,583
16218.4161904762,19925.2780952381,100,2,500
16248.2530235519,20013.4261616805,78,7,416
16288.1879091259,19450.4747785907,58,4,519
16596.049516441,19670.2936170213,52,1,546
16739.8989675516,19608.927359882,69,2,381
16787.9896290387,19751.5121659354,62,3,426
16823.3251643754,19654.89958159,21,0,151
16867.3102766798,19993.2549407115,138,2,606
16878.5735207967,19509.5588752197,63,2,496
16953.465730801,20292.5573905863,59,2,240
16956.2303603071,20192.2031896043,107,9,400
16988.4858906526,19703.5811287478,68,4,451
17068.5287049399,20268.9385847797,48,3,337
17083.1002506266,19557.1591478697,26,0,261
17150.1809933142,20286.3734479465,91,5,587
17250.6702495202,19524.4406909789,79,4,891
17354.3089770355,20345.6332637439,24,1,395
17601.0993735148,20283.9034348671,91,3,541
17603.3067830003,20711.0816211652,75,3,338
17735.0788246269,19974.8829291045,46,1,345
17753.9565922921,19815.2722109533,30,2,368
17752.1711448598,20114.6232476636,80,3,389
17822.7724137931,20271.0937931034,52,4,316
17877.6097276265,19995.2766536965,74,3,572
17998.9608021878,19760.3664539654,39,1,504
18044.7487978017,19847.4685138539,41,1,364
18059.095709571,19945.0759075908,20,1,250
18244.3943139679,19548.7843016069,24,0,249
18282.8971315529,19851.6330365974,26,0,496
18359.5132093933,19653.3962818004,11,0,164
18521.2118107864,20249.1843928894,76,0,432
19080.924270073,19892.1137904067,348,34,1319
20770.8522908594,19570.2534761796,90,2,625
20921.3489984592,19637.6764252696,49,1,252
20993.023363405,20121.5660421004,148,1,539
20995.815915628,19680.6879194631,133,1,529
21950.2631424376,19530.6261380323,23,0,311
22033.2540747843,19662.7334611697,133,3,755
22271.8664952069,19753.5265372925,166,2,680
22492.5819586553,19959.1541031531,231,7,986
22554.5974133187,20292.3324160704,168,8,714
22951.5966149506,19710.8811386075,162,2,1117
22989.7557538751,20329.0089243776,50,2,232
23052.1951987407,20247.2455726092,43,2,170
23065.0333044983,20111.9446366782,102,1,470
23073.9371933268,19451.3812561335,41,1,470
23216.1055662188,19918.3262955854,72,3,390
23239.8244883802,20331.8768643774,68,1,344
23283.1155115512,20016.4591125779,109,5,554
23428.3110624315,19858.5396129974,32,0,270
23465.958819242,19750.9861516035,31,3,343
23569.8179684881,19614.5749245726,70,1,702
23621.487012987,19558.1004329004,44,0,412
23745.1658653846,19924.1956730769,121,1,988
23784.2037609798,19791.3707781764,121,1,940
23868.7708578143,19594.7432432432,57,0,558
23996.5309432352,19834.288945796,115,5,941
24086.2044270833,19451.0703125,130,3,496
24155.9936346276,19894.4731593465,112,4,646
24214.3629437229,20168.5802597403,134,3,699
24200.6349916154,19489.2392397988,90,2,331
24240.4515024724,20289.1087866109,158,7,606
24236.3586584531,19942.5396988364,139,7,451
24396.1612385321,20289.5676605505,83,1,461
24523.2727797001,20237.092272203,75,4,379
24571.5556978233,20131.0200597525,130,4,559
24620.2264061011,19548.6282173499,66,0,493
24623.7134606841,19701.3678365171,105,12,524
24735.4771653543,20352.669816273,130,1,643
25244.1321884984,20039.0011980831,147,3,514
25262.407395288,20273.1011125654,88,2,484
25352.1500787126,19661.2174217247,222,15,770
25436.5287801443,19525.0924133075,141,8,596
25536.7460011563,19923.1767199846,185,8,880
25571.6183480248,20176.6506692785,213,6,754
25613.7824201813,19535.3338588885,49,0,546
25711.9481409002,19447.2054794521,83,2,420
25862.1152491193,19464.0085556115,153,3,666
25887.3351708931,20274.0975744212,93,3,343
25905.1561181435,19910.5111814346,176,2,830
25921.9520705521,20215.2277607362,109,8,377
25957.1681829997,19741.0808422147,187,5,580
26023.7827116637,19996.7815275311,263,21,1050
26020.8517985612,19566.1979856115,111,7,580
26121.0444989488,19707.8647512263,213,3,789
26191.908907563,20339.2642016807,198,5,821
26220.5871070858,20038.2045817794,310,7,1023
26272.3257772694,20214.3347197671,182,3,531
26270.7795842217,19835.5087953092,150,3,699
26289.3606020942,19744.3808900524,34,0,395
26404.2822410148,20229.6937984496,327,5,906
26530.1205592482,19492.7593399037,21,1,724
26593.3830242511,20250.6043747028,119,4,775
26954.8958611482,20300.1078771696,86,6,570
27062.1241573034,19656.5081460674,106,4,703
27103.7587601078,19798.0262803235,166,4,923
27202.3816469158,19519.0072926162,130,7,782
27326.5087427144,19529.4554537885,38,1,522
27383.828061455,19608.6577044736,82,3,680
27496.0497737557,19776.5460030166,97,0,531
27524.9982269504,19707.1954787234,60,3,512
27585.7113361901,20015.026879626,103,3,545
27638.2682679296,19467.5747631935,68,1,884
27636.8910686629,19945.4728962313,83,4,560
27709.4312285854,19882.4140969163,130,2,618
27783.5674446802,20056.7869051228,160,5,563
27816.6601113173,19956.0126159555,98,6,420
27909.186746988,19501.7720111214,119,3,684
28026.2862178357,19552.2696510398,93,2,801
28771.9446952596,19931.9883370956,101,5,438
28794.4276169265,20099.7917594655,139,3,588
28989.3684650774,19653.7281472187,209,10,908
29071.9618491921,20081.5727109515,89,5,364
29237.7345301757,19586.8059587471,90,3,715
29382.442280285,19947.2133016627,123,3,602
29577.4910269192,19770.6979062812,82,8,468
29684.4094616639,19540.7882544861,115,2,440
30009.163817221,19580.0313957103,142,3,558
30301.5139358108,20289.9307432432,22,0,270
31694.2614820533,19605.0225781552,228,7,1014
32091.5323779193,20241.5567940552,42,2,193
33234.60078125,19489.39921875,163,2,638
33254.3684638309,19928.5713898672,295,5,691
34429.4253262446,20000.1880135331,116,0,323
34436.7256398743,19569.7049842838,47,6,271
35153.1725247525,20022.9967821782,156,5,489
35327.8006809037,20118.6066233364,128,5,507
35354.1886947023,20010.4945385035,224,9,826
35613.9230508475,20286.3261016949,74,0,441
35645.8466542751,19928.2709107807,137,4,554
35648.8961077844,20051.6245508982,129,9,542
35781.1868131868,19767.7324862637,198,3,1025
35819.6361339229,20232.7956411876,121,3,652
35922.4325286901,20052.2635536209,142,15,705
36043.8431456811,20287.8276751182,102,5,443
36099.7518416206,19719.8844383057,76,3,521
36121.3468141931,19797.8103777184,107,6,560
36163.6309834639,20176.8416013925,61,3,270
36277.0687453965,20372.4610851952,44,0,279
36312.8280194754,20057.8787498037,193,3,673
36373.5599846685,19597.502491376,107,5,446
36570.9168965517,20002.5231034483,120,1,325
36632.8110638298,19527.3434042553,110,0,555
36689.3624907339,19862.0782060786,60,3,243
33.146549427125,21048.8148148148,53,15,335
130.177286057051,20980.9165555852,128,13,588
199.371834061135,20697.4683406114,209,7,1137
196.57489257213,21053.8124616329,124,4,582
264.725794530673,20561.5136733185,73,0,274
275.952430737062,20484.8400418191,56,1,215
318.006468797565,20926.3306697108,78,5,276
341.488126649076,21180.1854504335,65,2,326
347.936222692037,21287.434460888,90,2,571
369.44144486692,20830.6688212928,142,2,561
423.120577121264,21066.4239093095,161,5,580
549.409769008662,21192.9292589028,116,6,516
556.242781618544,20560.5632370882,103,1,403
593.96178152272,20879.6743906109,168,10,699
613.12153163152,21282.1082130966,100,10,725
629.178604651163,20418.6627906977,67,5,319
669.253759398496,21127.3090225564,44,4,212
682.333638025594,20751.8359232175,59,4,183
722.935532233883,21063.9175412294,205,15,684
737.482538616521,21210.5970449966,60,4,343
770.04487534626,20805.3030470914,60,2,261
963.705163883735,21113.455318491,81,3,398
957.284249084249,20805.8915750916,90,2,264
992.932240921169,21230.6397254207,53,6,436
987.974988420565,20930.8828161186,126,2,471
1000.53028538148,21118.8599301107,78,4,335
1026.70960854093,20759.0747330961,107,4,352
1033.54594069033,20488.9086047642,188,7,805
1086.92789165447,20870.8491947291,95,3,429
1096.72267536705,20560.7516313214,55,8,253
1152.58653519211,21053.375382523,99,1,418
1144.6609963548,20509.6816524909,61,5,285
1187.13305683219,20402.5216903935,343,20,1220
1161.84618104668,21270.590523338,92,3,520
1176.88758116883,20660.8433441558,83,3,315
1248.10534934498,20985.461790393,93,7,346
1275.47906793049,21101.6500789889,75,2,331
1301.08299595142,20685.6449392713,124,5,479
1305.7784114053,21202.1389002037,70,2,262
1329.79399777695,20787.5424231197,131,12,564
1342.37163173653,21045.6504491018,93,6,268
1392.61069145845,20953.9921557234,217,14,818
1477.96725925926,20577.9168888889,449,41,1204
1481.8662766402,21128.8027580443,126,2,437
1526.55990415335,20669.5271565495,281,25,808
1613.15724592001,20646.1176717798,532,60,1779
1615.69758637009,21233.4841457643,54,2,288
1871.22233104799,20399.3239960823,281,19,1398
1982.7490283176,21279.8250971682,106,9,613
2104.20893345488,20854.3205104831,253,5,779
2156.38867147271,21017.8560247168,111,2,434
2208.45260663507,20546.4411532385,170,8,839
2310.85669390321,20766.1385920805,141,8,490
2365.88472222222,20865.3885416667,223,3,915
2375.577563249,20459.2050599201,216,9,1095
2404.01861006106,21155.297760977,172,4,649
2431.34366524603,21251.3014335529,56,0,331
2494.20903165736,21216.5125698324,92,4,446
2594.76178010471,20380.647469459,111,9,508
2638.05661881978,20899.3535353535,93,5,574
2674.54903846154,21195.1320512821,86,7,513
2781.61243322001,20948.2535211268,97,1,554
2943.53949967084,20655.2794601712,265,15,770
3064.3248163526,21142.1989779623,117,4,427
3138.4211082591,20983.3028838895,176,5,794
3161.12785862786,20866.6777546778,83,3,455
3194.82277992278,20416.3073359073,54,2,592
3346.02107506512,21175.4378403978,167,2,875
3342.06469212783,20648.4321901793,157,12,967
3356.40751730959,21284.3931750742,68,3,300
3515.74081055608,21505.9227144204,222,11,666
3554.00531914894,20401.3795938104,54,1,548
3635.94423320659,20497.3578369244,37,0,601
3998.05740528129,21006.6544202067,100,0,520
4047.84200168681,20717.3486083778,94,1,789
4145.15534656914,21242.7516544758,85,14,769
4717.13679539084,21586.0746652133,50,4,184
4741.07800387597,20536.7548449612,17,0,129
4839.43307086614,20652.3236858906,207,8,885
4832.59725720683,20490.0870417017,90,1,555
4958.81908278274,20392.6336960746,86,3,706
5203.92342904702,21024.9262172285,119,6,469
5354.58939284857,20649.3789296856,109,3,575
5415.87254454089,21258.9319323892,142,2,561
5464.46930134086,20734.4941778405,10,0,109
5474.34144856969,20635.4108338405,15,2,226
5572.24993223096,20935.0672268908,137,11,258
5611.98190675017,20654.785664579,74,6,141
5641.15193922431,20849.5841663335,62,2,35
5692.60786650775,20353.1460071514,47,1,176
5767.79075907591,21174.0346534653,127,2,121
5783.73125,20613.039673913,40,3,30
5812.67834394904,20793.8312101911,65,5,163
5866.86076578816,20894.7401790154,130,14,75
5875.15950920245,20633.3020078081,27,5,44
5964.01637426901,20764.8444444444,131,4,132
5965.26679280984,20375.9157994324,7,0,15
6125.26604004904,21029.3784225582,117,6,230
6127.66432645897,20938.1689337429,110,5,171
6262.77435265105,20599.718865598,42,0,136
6658.48286334056,20534.8373101952,103,1,380
6670.37381781981,20461.918865107,38,2,183
6629.64209199748,21142.81821046,89,12,689
6664.00695615514,20500.6494519393,11,0,97
6896.52347983143,21133.0761589404,48,8,558
7092.26687116564,20363.2617586912,111,2,620
7218.5926199262,21091.2557195572,96,1,331
7255.09551738584,20475.5232509426,69,0,636
7334.3000524109,20549.0393081761,60,0,589
7296.97382198953,21118.5671902269,38,1,234
7354.15501968504,21000.0246062992,91,4,524
7453.14302884615,20672.9074519231,49,0,379
7521.84387936132,20639.3305736251,61,3,283
7530.57728017477,20736.7411250683,130,5,436
7603.79247787611,20604.7154867257,28,3,122
8206.91917140536,20565.0048740861,98,1,577
8245.73001310616,21281.8106159895,21,0,109
8320.12104597216,20558.9114297765,53,0,321
8418.45761138614,20640.051980198,53,5,258
8485.75911141965,20905.8628948282,114,6,367
8582.93770358306,20899.8395765472,139,3,413
9481.90896057348,20715.0318996416,172,3,383
9689.87858280255,20800.5262738853,245,10,897
9690.63480553724,20933.4199077126,283,1,642
9707.51452581032,20578.2264105642,160,1,813
9740.41300940439,20415.6187304075,143,2,441
9783.63044851548,21679.718256475,70,0,408
9857.75373493976,20399.3412048193,87,2,392
9890.16880430286,21245.977244518,69,7,491
9962.56556255133,20781.6597317273,160,5,960
10017.7030320204,20460.5063757438,88,0,680
10129.7400511135,20697.8645491055,81,0,422
10136.8898458749,20494.7751586582,69,1,442
10150.6322633076,20605.6180414466,112,2,564
10397.8399155864,20739.9454326198,166,3,679
10476.3561397191,20654.2110190853,187,0,681
10493.5894009217,20462.6774193548,131,1,430
10515.7280841568,21281.7392413134,146,9,855
10580.5880325815,20439.0795739348,39,2,528
10676.5872792937,21012.3922552167,319,5,1151
10926.2694672131,20562.281079235,24,0,527
10932.1745803357,20682.0047961631,94,0,749
11015.5771853689,20615.7073775573,37,0,302
11094.9850703417,20816.5159345392,98,2,611
11107.7735507246,21343.7753623188,57,0,346
11138.219858156,20515.4204343972,74,2,619
11163.1806601042,21383.0156340475,49,0,322
11216.331835206,21169.8072409488,67,1,449
11269.8634318766,21032.5649100257,112,2,439
11287.9231227652,20929.3742550656,84,5,503
11512.1215365239,21067.084697733,124,4,562
11523.3756859434,21168.1557619249,32,0,227
11604.0291405385,20705.8421246772,65,2,330
11630.8966080915,21204.0326930936,51,0,343
11662.6743014201,20374.3018781493,37,1,400
11713.8316485226,20793.0929237947,93,3,445
11797.3832644628,20747.9273415978,92,1,477
12005.1478805395,20566.6791907514,141,5,788
12045.6043165468,20726.0727888278,134,3,498
12071.4386266094,20393.9394849785,126,7,820
